Date,Time,NO2(GT),PT08.S4(NO2),Temperature (C),Relative Humidity,Absolute Humidity,Datetime
2004-10-25,19:00:00,136.0,2469.0,20.0,68.6,1.5882,2004-10-25 19:00:00
2004-10-25,20:00:00,112.0,2230.0,19.3,71.4,1.5805,2004-10-25 20:00:00
2004-10-25,21:00:00,87.0,1806.0,18.5,73.4,1.5461,2004-10-25 21:00:00
2004-10-25,22:00:00,82.0,1803.0,17.7,75.6,1.5226,2004-10-25 22:00:00
2004-10-25,23:00:00,67.0,1488.0,18.5,70.4,1.487,2004-10-25 23:00:00
2004-10-26,00:00:00,68.0,1562.0,17.0,76.1,1.4582,2004-10-26 00:00:00
2004-10-26,01:00:00,60.0,1401.0,16.8,74.9,1.4258,2004-10-26 01:00:00
2004-10-26,02:00:00,48.0,1331.0,15.5,78.5,1.3782,2004-10-26 02:00:00
2004-10-26,03:00:00,80.11538461538461,1319.0,15.3,79.0,1.3605,2004-10-26 03:00:00
2004-10-26,04:00:00,42.0,1277.0,15.0,77.9,1.3197,2004-10-26 04:00:00
2004-10-26,05:00:00,46.0,1355.0,14.8,79.4,1.3312,2004-10-26 05:00:00
2004-10-26,06:00:00,54.0,1425.0,15.7,77.0,1.3591,2004-10-26 06:00:00
2004-10-26,07:00:00,82.0,1776.0,16.2,75.9,1.3872,2004-10-26 07:00:00
2004-10-26,08:00:00,93.0,1990.0,16.3,75.9,1.3991,2004-10-26 08:00:00
2004-10-26,09:00:00,95.0,1781.0,17.7,70.6,1.4202,2004-10-26 09:00:00
2004-10-26,10:00:00,120.0,1820.0,18.3,67.6,1.4103,2004-10-26 10:00:00
2004-10-26,11:00:00,132.0,1784.0,20.1,62.0,1.4409,2004-10-26 11:00:00
2004-10-26,12:00:00,146.0,2031.0,22.6,54.5,1.4737,2004-10-26 12:00:00
2004-10-26,13:00:00,157.0,1874.0,24.6,47.1,1.4378,2004-10-26 13:00:00
2004-10-26,14:00:00,158.0,2043.0,24.9,48.3,1.4942,2004-10-26 14:00:00
2004-10-26,15:00:00,175.0,2165.0,24.9,50.0,1.5522,2004-10-26 15:00:00
2004-10-26,16:00:00,166.0,2232.0,24.0,55.0,1.6211,2004-10-26 16:00:00
2004-10-26,17:00:00,187.0,2641.0,23.2,58.7,1.651,2004-10-26 17:00:00
2004-10-26,18:00:00,180.0,2775.0,22.5,61.5,1.6579,2004-10-26 18:00:00
2004-10-26,19:00:00,134.0,2305.0,22.2,61.0,1.6071,2004-10-26 19:00:00
2004-10-26,20:00:00,127.0,1962.0,22.6,58.3,1.5829,2004-10-26 20:00:00
2004-10-26,21:00:00,95.0,1506.0,21.0,57.4,1.4098,2004-10-26 21:00:00
2004-10-26,22:00:00,79.0,1468.0,19.8,63.7,1.4524,2004-10-26 22:00:00
2004-10-26,23:00:00,78.0,1495.0,17.7,78.8,1.5855,2004-10-26 23:00:00
2004-10-27,00:00:00,80.0,1569.0,17.6,80.5,1.6062,2004-10-27 00:00:00
2004-10-27,01:00:00,67.0,1435.0,17.4,81.3,1.6066,2004-10-27 01:00:00
2004-10-27,02:00:00,61.0,1401.0,17.4,81.0,1.6012,2004-10-27 02:00:00
2004-10-27,03:00:00,80.11538461538461,1381.0,17.2,81.8,1.5856,2004-10-27 03:00:00
2004-10-27,04:00:00,51.0,1343.0,17.0,81.0,1.5521,2004-10-27 04:00:00
2004-10-27,05:00:00,56.0,1416.0,16.8,81.3,1.5447,2004-10-27 05:00:00
2004-10-27,06:00:00,68.0,1606.0,17.6,78.8,1.5723,2004-10-27 06:00:00
2004-10-27,07:00:00,101.0,1983.0,18.0,75.7,1.5527,2004-10-27 07:00:00
2004-10-27,08:00:00,119.0,2119.0,18.0,74.8,1.5281,2004-10-27 08:00:00
2004-10-27,09:00:00,108.0,1652.0,18.2,74.0,1.5343,2004-10-27 09:00:00
2004-10-27,10:00:00,132.0,1734.0,19.7,65.4,1.4854,2004-10-27 10:00:00
2004-10-27,11:00:00,130.0,1666.0,21.0,57.9,1.4267,2004-10-27 11:00:00
2004-10-27,12:00:00,129.0,1739.0,20.7,58.6,1.4142,2004-10-27 12:00:00
2004-10-27,13:00:00,117.0,1923.0,19.5,67.1,1.506,2004-10-27 13:00:00
2004-10-27,14:00:00,119.0,1842.0,18.5,76.2,1.6045,2004-10-27 14:00:00
2004-10-27,15:00:00,113.0,1675.0,19.6,69.7,1.5675,2004-10-27 15:00:00
2004-10-27,16:00:00,102.0,1649.0,19.9,65.3,1.5066,2004-10-27 16:00:00
2004-10-27,17:00:00,101.0,1711.0,20.0,63.3,1.4622,2004-10-27 17:00:00
2004-10-27,18:00:00,116.0,1874.0,19.2,66.4,1.4592,2004-10-27 18:00:00
2004-10-27,19:00:00,101.0,1732.0,19.3,67.5,1.4977,2004-10-27 19:00:00
2004-10-27,20:00:00,94.0,1685.0,18.2,71.4,1.4776,2004-10-27 20:00:00
2004-10-27,21:00:00,75.0,1442.0,17.8,71.2,1.4396,2004-10-27 21:00:00
2004-10-27,22:00:00,69.0,1369.0,17.6,69.9,1.3969,2004-10-27 22:00:00
2004-10-27,23:00:00,60.0,1388.0,16.0,75.9,1.3721,2004-10-27 23:00:00
2004-10-28,00:00:00,58.0,1287.0,16.9,72.0,1.3749,2004-10-28 00:00:00
2004-10-28,01:00:00,51.0,1329.0,15.7,76.3,1.3519,2004-10-28 01:00:00
2004-10-28,02:00:00,45.0,1299.0,14.8,78.7,1.3169,2004-10-28 02:00:00
2004-10-28,03:00:00,80.11538461538461,1277.0,14.8,79.7,1.3286,2004-10-28 03:00:00
2004-10-28,04:00:00,41.0,1268.0,14.6,79.9,1.3156,2004-10-28 04:00:00
2004-10-28,05:00:00,48.0,1327.0,15.2,78.0,1.3382,2004-10-28 05:00:00
2004-10-28,06:00:00,61.0,1506.0,15.5,77.2,1.3502,2004-10-28 06:00:00
2004-10-28,07:00:00,88.0,1829.0,15.7,76.4,1.3558,2004-10-28 07:00:00
2004-10-28,08:00:00,102.0,1969.0,16.0,76.4,1.3751,2004-10-28 08:00:00
2004-10-28,09:00:00,97.0,1752.0,16.7,73.8,1.3886,2004-10-28 09:00:00
2004-10-28,10:00:00,116.0,1780.0,18.6,66.3,1.4047,2004-10-28 10:00:00
2004-10-28,11:00:00,112.0,1532.0,20.4,58.1,1.3762,2004-10-28 11:00:00
2004-10-28,12:00:00,101.0,1580.0,20.6,57.3,1.3792,2004-10-28 12:00:00
2004-10-28,13:00:00,99.0,1640.0,21.6,53.6,1.3669,2004-10-28 13:00:00
2004-10-28,14:00:00,113.0,1731.0,21.4,55.6,1.4015,2004-10-28 14:00:00
2004-10-28,15:00:00,122.0,1991.0,20.7,63.0,1.5204,2004-10-28 15:00:00
2004-10-28,16:00:00,139.0,1977.0,21.3,61.9,1.5463,2004-10-28 16:00:00
2004-10-28,17:00:00,149.0,2271.0,20.8,64.0,1.5522,2004-10-28 17:00:00
2004-10-28,18:00:00,136.0,2092.0,20.3,66.7,1.5656,2004-10-28 18:00:00
2004-10-28,19:00:00,103.0,1602.0,19.7,64.5,1.4594,2004-10-28 19:00:00
2004-10-28,20:00:00,112.0,1562.0,19.4,64.0,1.4282,2004-10-28 20:00:00
2004-10-28,21:00:00,88.0,1382.0,20.1,60.8,1.4152,2004-10-28 21:00:00
2004-10-28,22:00:00,63.0,1327.0,20.4,60.4,1.4263,2004-10-28 22:00:00
2004-10-28,23:00:00,69.0,1331.0,20.1,62.6,1.4543,2004-10-28 23:00:00
2004-10-29,00:00:00,65.0,1326.0,19.9,64.9,1.4905,2004-10-29 00:00:00
2004-10-29,01:00:00,50.0,1288.0,18.2,74.7,1.5441,2004-10-29 01:00:00
2004-10-29,02:00:00,43.0,1286.0,18.4,73.8,1.5463,2004-10-29 02:00:00
2004-10-29,03:00:00,80.11538461538461,1276.0,18.7,73.5,1.5664,2004-10-29 03:00:00
2004-10-29,04:00:00,56.0,1308.0,18.2,76.6,1.5907,2004-10-29 04:00:00
2004-10-29,05:00:00,69.0,1430.0,18.5,76.4,1.6112,2004-10-29 05:00:00
2004-10-29,06:00:00,91.0,1469.0,19.3,71.6,1.5844,2004-10-29 06:00:00
2004-10-29,07:00:00,111.0,1769.0,20.2,66.9,1.5643,2004-10-29 07:00:00
2004-10-29,08:00:00,124.0,1945.0,20.8,64.7,1.5692,2004-10-29 08:00:00
2004-10-29,09:00:00,119.0,1746.0,21.9,61.8,1.6021,2004-10-29 09:00:00
2004-10-29,10:00:00,77.0,1467.0,23.5,57.7,1.6515,2004-10-29 10:00:00
2004-10-29,11:00:00,101.0,1736.0,19.8,81.0,1.8538,2004-10-29 11:00:00
2004-10-29,12:00:00,116.0,2114.0,20.2,86.5,2.0224,2004-10-29 12:00:00
2004-10-29,13:00:00,137.0,1983.0,20.2,82.2,1.9184,2004-10-29 13:00:00
2004-10-29,14:00:00,163.0,2125.0,19.7,82.2,1.8669,2004-10-29 14:00:00
2004-10-29,15:00:00,144.0,1847.0,20.2,79.1,1.85,2004-10-29 15:00:00
2004-10-29,16:00:00,118.0,1664.0,20.1,75.4,1.751,2004-10-29 16:00:00
2004-10-29,17:00:00,135.0,1807.0,20.2,72.3,1.6893,2004-10-29 17:00:00
2004-10-29,18:00:00,129.0,1860.0,20.0,73.3,1.693,2004-10-29 18:00:00
2004-10-29,19:00:00,128.0,1591.0,18.3,74.9,1.5583,2004-10-29 19:00:00
2004-10-29,20:00:00,103.0,1375.0,18.9,70.4,1.5259,2004-10-29 20:00:00
2004-10-29,21:00:00,116.0,1415.0,17.3,76.3,1.4919,2004-10-29 21:00:00
2004-10-29,22:00:00,95.0,1410.0,17.1,77.9,1.5081,2004-10-29 22:00:00
2004-10-29,23:00:00,107.0,1489.0,17.3,79.3,1.5569,2004-10-29 23:00:00
2004-10-30,00:00:00,108.0,1520.0,17.3,79.9,1.5643,2004-10-30 00:00:00
2004-10-30,01:00:00,94.0,1413.0,16.9,80.6,1.5372,2004-10-30 01:00:00
2004-10-30,02:00:00,84.0,1400.0,16.9,81.4,1.551,2004-10-30 02:00:00
2004-10-30,03:00:00,80.11538461538461,1383.0,16.8,81.5,1.5418,2004-10-30 03:00:00
2004-10-30,04:00:00,72.0,1372.0,16.9,79.8,1.5238,2004-10-30 04:00:00
2004-10-30,05:00:00,76.0,1367.0,16.7,79.7,1.503,2004-10-30 05:00:00
2004-10-30,06:00:00,82.0,1453.0,16.8,79.0,1.4978,2004-10-30 06:00:00
2004-10-30,07:00:00,94.0,1662.0,16.8,79.8,1.5115,2004-10-30 07:00:00
2004-10-30,08:00:00,102.0,1723.0,16.9,79.9,1.5253,2004-10-30 08:00:00
2004-10-30,09:00:00,106.0,1675.0,17.4,79.3,1.5593,2004-10-30 09:00:00
2004-10-30,10:00:00,108.0,1656.0,18.0,76.6,1.5706,2004-10-30 10:00:00
2004-10-30,11:00:00,152.0,1845.0,21.2,64.4,1.6015,2004-10-30 11:00:00
2004-10-30,12:00:00,160.0,1826.0,22.4,60.8,1.6261,2004-10-30 12:00:00
2004-10-30,13:00:00,133.0,1806.0,22.6,61.1,1.6596,2004-10-30 13:00:00
2004-10-30,14:00:00,147.0,1781.0,23.6,57.3,1.645,2004-10-30 14:00:00
2004-10-30,15:00:00,135.0,1777.0,23.5,58.3,1.664,2004-10-30 15:00:00
2004-10-30,16:00:00,135.0,1869.0,22.9,61.6,1.7014,2004-10-30 16:00:00
2004-10-30,17:00:00,129.0,1850.0,22.3,64.3,1.7055,2004-10-30 17:00:00
2004-10-30,18:00:00,117.0,1968.0,21.6,68.0,1.7305,2004-10-30 18:00:00
2004-10-30,19:00:00,116.0,2015.0,21.2,67.4,1.6755,2004-10-30 19:00:00
2004-10-30,20:00:00,109.0,1785.0,20.8,65.8,1.6001,2004-10-30 20:00:00
2004-10-30,21:00:00,96.0,1658.0,20.4,64.8,1.5379,2004-10-30 21:00:00
2004-10-30,22:00:00,90.0,1539.0,20.1,66.7,1.5548,2004-10-30 22:00:00
2004-10-30,23:00:00,82.0,1494.0,19.5,70.0,1.5711,2004-10-30 23:00:00
2004-10-31,00:00:00,86.0,1492.0,19.3,70.4,1.5578,2004-10-31 00:00:00
2004-10-31,01:00:00,72.0,1425.0,19.7,68.6,1.5563,2004-10-31 01:00:00
2004-10-31,02:00:00,61.0,1445.0,19.7,68.2,1.5484,2004-10-31 02:00:00
2004-10-31,03:00:00,80.11538461538461,1386.0,19.9,68.4,1.5673,2004-10-31 03:00:00
2004-10-31,04:00:00,45.0,1320.0,18.4,74.2,1.5581,2004-10-31 04:00:00
2004-10-31,05:00:00,37.0,1310.0,18.9,71.3,1.5449,2004-10-31 05:00:00
2004-10-31,06:00:00,31.0,1295.0,18.1,79.0,1.6224,2004-10-31 06:00:00
2004-10-31,07:00:00,30.0,1315.0,20.4,71.2,1.6834,2004-10-31 07:00:00
2004-10-31,08:00:00,41.0,1477.0,20.6,70.7,1.6996,2004-10-31 08:00:00
2004-10-31,09:00:00,64.0,1470.0,19.3,74.1,1.6391,2004-10-31 09:00:00
2004-10-31,10:00:00,74.0,1642.0,22.2,64.4,1.7005,2004-10-31 10:00:00
2004-10-31,11:00:00,77.0,1643.0,23.0,64.6,1.7851,2004-10-31 11:00:00
2004-10-31,12:00:00,83.0,1585.0,24.3,57.4,1.7233,2004-10-31 12:00:00
2004-10-31,13:00:00,71.0,1595.0,22.0,67.0,1.7441,2004-10-31 13:00:00
2004-10-31,14:00:00,62.0,1580.0,22.9,65.7,1.8148,2004-10-31 14:00:00
2004-10-31,15:00:00,62.0,1727.0,23.2,63.9,1.7957,2004-10-31 15:00:00
2004-10-31,16:00:00,79.0,1633.0,23.0,62.3,1.7248,2004-10-31 16:00:00
2004-10-31,17:00:00,93.0,1638.0,22.4,63.2,1.6878,2004-10-31 17:00:00
2004-10-31,18:00:00,106.0,2277.0,21.7,66.6,1.7077,2004-10-31 18:00:00
2004-10-31,19:00:00,100.0,1987.0,21.2,70.3,1.7476,2004-10-31 19:00:00
2004-10-31,20:00:00,89.0,1912.0,20.8,70.9,1.7203,2004-10-31 20:00:00
2004-10-31,21:00:00,83.0,1848.0,20.0,73.2,1.6965,2004-10-31 21:00:00
2004-10-31,22:00:00,76.0,1723.0,19.7,73.7,1.6708,2004-10-31 22:00:00
2004-10-31,23:00:00,68.0,1700.0,19.9,72.6,1.6681,2004-10-31 23:00:00
2004-11-01,00:00:00,69.0,1723.0,20.1,71.3,1.6564,2004-11-01 00:00:00
2004-11-01,01:00:00,77.0,1780.0,20.1,71.1,1.6498,2004-11-01 01:00:00
2004-11-01,02:00:00,68.0,1767.0,19.6,73.2,1.6543,2004-11-01 02:00:00
2004-11-01,03:00:00,80.11538461538461,1756.0,19.1,75.8,1.6568,2004-11-01 03:00:00
2004-11-01,04:00:00,52.0,1779.0,18.4,77.9,1.6389,2004-11-01 04:00:00
2004-11-01,05:00:00,49.0,1710.0,18.4,78.1,1.637,2004-11-01 05:00:00
2004-11-01,06:00:00,45.0,1554.0,19.2,74.7,1.6398,2004-11-01 06:00:00
2004-11-01,07:00:00,51.0,1525.0,19.4,75.1,1.6766,2004-11-01 07:00:00
2004-11-01,08:00:00,51.0,1564.0,19.1,75.6,1.6519,2004-11-01 08:00:00
2004-11-01,09:00:00,62.0,1594.0,20.3,71.1,1.6803,2004-11-01 09:00:00
2004-11-01,10:00:00,74.0,1683.0,23.1,61.3,1.7131,2004-11-01 10:00:00
2004-11-01,11:00:00,88.0,1702.0,25.1,56.0,1.7565,2004-11-01 11:00:00
2004-11-01,12:00:00,90.0,1686.0,25.8,56.1,1.841,2004-11-01 12:00:00
2004-11-01,13:00:00,91.0,1706.0,23.7,68.2,1.9739,2004-11-01 13:00:00
2004-11-01,14:00:00,64.0,1562.0,23.1,70.8,1.98,2004-11-01 14:00:00
2004-11-01,15:00:00,72.0,1636.0,23.9,66.3,1.9361,2004-11-01 15:00:00
2004-11-01,16:00:00,88.0,1810.0,23.8,65.0,1.8897,2004-11-01 16:00:00
2004-11-01,17:00:00,110.0,1811.0,23.2,65.6,1.8435,2004-11-01 17:00:00
2004-11-01,18:00:00,95.0,1942.0,21.8,72.7,1.8789,2004-11-01 18:00:00
2004-11-01,19:00:00,91.0,1746.0,21.7,67.3,1.7256,2004-11-01 19:00:00
2004-11-01,20:00:00,94.0,1750.0,21.3,66.3,1.6594,2004-11-01 20:00:00
2004-11-01,21:00:00,86.0,1733.0,20.4,71.6,1.7004,2004-11-01 21:00:00
2004-11-01,22:00:00,79.0,1755.0,19.6,75.3,1.6981,2004-11-01 22:00:00
2004-11-01,23:00:00,71.0,1674.0,19.3,75.8,1.6762,2004-11-01 23:00:00
2004-11-02,00:00:00,62.0,1586.0,18.4,76.3,1.6017,2004-11-02 00:00:00
2004-11-02,01:00:00,56.0,1472.0,18.2,76.4,1.5787,2004-11-02 01:00:00
2004-11-02,02:00:00,49.0,1374.0,17.9,74.8,1.5219,2004-11-02 02:00:00
2004-11-02,03:00:00,80.11538461538461,1334.0,17.5,74.5,1.4781,2004-11-02 03:00:00
2004-11-02,04:00:00,38.0,1306.0,17.2,74.0,1.4388,2004-11-02 04:00:00
2004-11-02,05:00:00,35.0,1289.0,17.6,73.2,1.4555,2004-11-02 05:00:00
2004-11-02,06:00:00,37.0,1294.0,17.9,69.3,1.4099,2004-11-02 06:00:00
2004-11-02,07:00:00,56.0,1497.0,16.1,76.3,1.3902,2004-11-02 07:00:00
2004-11-02,08:00:00,85.0,1860.0,17.1,72.8,1.4054,2004-11-02 08:00:00
2004-11-02,09:00:00,112.0,1899.0,20.8,57.9,1.407,2004-11-02 09:00:00
2004-11-02,10:00:00,107.0,1911.0,20.6,60.2,1.4428,2004-11-02 10:00:00
2004-11-02,11:00:00,151.0,2170.0,22.1,56.6,1.4851,2004-11-02 11:00:00
2004-11-02,12:00:00,151.0,1970.0,24.0,50.0,1.4679,2004-11-02 12:00:00
2004-11-02,13:00:00,150.0,2125.0,25.7,45.6,1.487,2004-11-02 13:00:00
2004-11-02,14:00:00,190.0,2318.0,25.5,49.7,1.5985,2004-11-02 14:00:00
2004-11-02,15:00:00,168.0,2199.0,25.2,50.6,1.5989,2004-11-02 15:00:00
2004-11-02,16:00:00,127.0,2197.0,25.4,50.7,1.6187,2004-11-02 16:00:00
2004-11-02,17:00:00,140.0,2386.0,24.4,56.0,1.6885,2004-11-02 17:00:00
2004-11-02,18:00:00,158.0,2496.0,23.0,62.1,1.7283,2004-11-02 18:00:00
2004-11-02,19:00:00,121.0,2563.0,21.8,65.3,1.6889,2004-11-02 19:00:00
2004-11-02,20:00:00,119.0,2643.0,20.9,67.5,1.6539,2004-11-02 20:00:00
2004-11-02,21:00:00,96.0,2111.0,20.2,68.6,1.6034,2004-11-02 21:00:00
2004-11-02,22:00:00,77.0,1804.0,19.3,70.8,1.5728,2004-11-02 22:00:00
2004-11-02,23:00:00,66.0,1641.0,19.2,68.8,1.5097,2004-11-02 23:00:00
2004-11-03,00:00:00,56.0,1381.0,20.4,61.1,1.4495,2004-11-03 00:00:00
2004-11-03,01:00:00,62.0,1620.0,18.0,71.5,1.4615,2004-11-03 01:00:00
2004-11-03,02:00:00,58.0,1542.0,17.5,73.2,1.4515,2004-11-03 02:00:00
2004-11-03,03:00:00,80.11538461538461,1328.0,17.2,71.7,1.394,2004-11-03 03:00:00
2004-11-03,04:00:00,37.0,1271.0,16.4,74.4,1.3779,2004-11-03 04:00:00
2004-11-03,05:00:00,35.0,1253.0,16.8,71.9,1.3628,2004-11-03 05:00:00
2004-11-03,06:00:00,50.0,1290.0,16.9,70.5,1.3504,2004-11-03 06:00:00
2004-11-03,07:00:00,64.0,1438.0,17.0,70.1,1.3512,2004-11-03 07:00:00
2004-11-03,08:00:00,75.0,1667.0,18.8,62.5,1.3401,2004-11-03 08:00:00
2004-11-03,09:00:00,101.0,1847.0,20.3,58.4,1.3745,2004-11-03 09:00:00
2004-11-03,10:00:00,94.0,1786.0,23.7,49.1,1.423,2004-11-03 10:00:00
2004-11-03,11:00:00,95.0,1767.0,26.6,42.8,1.4713,2004-11-03 11:00:00
2004-11-03,12:00:00,124.0,1771.0,26.2,43.5,1.4591,2004-11-03 12:00:00
2004-11-03,13:00:00,86.0,1632.0,26.3,43.6,1.4663,2004-11-03 13:00:00
2004-11-03,14:00:00,79.0,1638.0,26.6,42.5,1.4568,2004-11-03 14:00:00
2004-11-03,15:00:00,87.0,1642.0,26.3,43.7,1.4718,2004-11-03 15:00:00
2004-11-03,16:00:00,94.0,1699.0,25.6,46.2,1.4903,2004-11-03 16:00:00
2004-11-03,17:00:00,107.0,1703.0,25.1,47.6,1.4983,2004-11-03 17:00:00
2004-11-03,18:00:00,107.0,1853.0,23.8,51.4,1.4956,2004-11-03 18:00:00
2004-11-03,19:00:00,117.0,1959.0,23.3,53.1,1.496,2004-11-03 19:00:00
2004-11-03,20:00:00,97.0,1807.0,22.4,55.2,1.4735,2004-11-03 20:00:00
2004-11-03,21:00:00,90.0,1597.0,21.7,57.7,1.4766,2004-11-03 21:00:00
2004-11-03,22:00:00,86.0,1714.0,20.5,63.0,1.5043,2004-11-03 22:00:00
2004-11-03,23:00:00,77.0,1641.0,19.5,67.6,1.5156,2004-11-03 23:00:00
2004-11-04,00:00:00,66.0,1489.0,18.7,69.0,1.4727,2004-11-04 00:00:00
2004-11-04,01:00:00,57.0,1382.0,19.3,65.5,1.45,2004-11-04 01:00:00
2004-11-04,02:00:00,55.0,1362.0,17.6,70.8,1.4105,2004-11-04 02:00:00
2004-11-04,03:00:00,80.11538461538461,1315.0,16.8,72.9,1.3851,2004-11-04 03:00:00
2004-11-04,04:00:00,40.0,1239.0,17.8,68.1,1.3722,2004-11-04 04:00:00
2004-11-04,05:00:00,40.0,1218.0,16.1,73.5,1.3329,2004-11-04 05:00:00
2004-11-04,06:00:00,46.0,1270.0,15.8,73.5,1.3151,2004-11-04 06:00:00
2004-11-04,07:00:00,53.0,1272.0,17.0,68.0,1.3102,2004-11-04 07:00:00
2004-11-04,08:00:00,84.0,1833.0,16.0,72.2,1.3077,2004-11-04 08:00:00
2004-11-04,09:00:00,88.0,1833.0,17.8,65.4,1.3213,2004-11-04 09:00:00
2004-11-04,10:00:00,143.0,1948.0,20.6,56.0,1.3467,2004-11-04 10:00:00
2004-11-04,11:00:00,130.0,1755.0,23.6,48.0,1.3757,2004-11-04 11:00:00
2004-11-04,12:00:00,120.0,1720.0,23.7,49.8,1.4433,2004-11-04 12:00:00
2004-11-04,13:00:00,139.0,1786.0,24.7,47.4,1.4527,2004-11-04 13:00:00
2004-11-04,14:00:00,139.0,1896.0,25.9,42.8,1.4122,2004-11-04 14:00:00
2004-11-04,15:00:00,156.0,1900.0,26.8,43.3,1.4977,2004-11-04 15:00:00
2004-11-04,16:00:00,143.0,1975.0,26.6,45.5,1.5555,2004-11-04 16:00:00
2004-11-04,17:00:00,186.0,2603.0,24.8,53.9,1.6683,2004-11-04 17:00:00
2004-11-04,18:00:00,171.0,2609.0,23.1,61.1,1.7082,2004-11-04 18:00:00
2004-11-04,19:00:00,124.0,2216.0,22.2,63.7,1.6865,2004-11-04 19:00:00
2004-11-04,20:00:00,97.0,2011.0,21.1,66.1,1.6313,2004-11-04 20:00:00
2004-11-04,21:00:00,92.0,1856.0,20.0,69.0,1.5956,2004-11-04 21:00:00
2004-11-04,22:00:00,96.0,1855.0,19.1,72.0,1.5732,2004-11-04 22:00:00
2004-11-04,23:00:00,74.0,1599.0,18.8,70.6,1.5209,2004-11-04 23:00:00
2004-11-05,00:00:00,65.0,1481.0,18.5,69.5,1.4657,2004-11-05 00:00:00
2004-11-05,01:00:00,62.0,1467.0,18.4,68.5,1.439,2004-11-05 01:00:00
2004-11-05,02:00:00,59.0,1430.0,16.8,73.3,1.3915,2004-11-05 02:00:00
2004-11-05,03:00:00,80.11538461538461,1249.0,17.9,66.8,1.3596,2004-11-05 03:00:00
2004-11-05,04:00:00,41.0,1204.0,16.5,71.0,1.3239,2004-11-05 04:00:00
2004-11-05,05:00:00,38.0,1180.0,16.9,67.9,1.295,2004-11-05 05:00:00
2004-11-05,06:00:00,43.0,1192.0,16.1,69.3,1.2591,2004-11-05 06:00:00
2004-11-05,07:00:00,52.0,1257.0,16.1,69.6,1.2593,2004-11-05 07:00:00
2004-11-05,08:00:00,75.0,1575.0,16.2,70.1,1.2837,2004-11-05 08:00:00
2004-11-05,09:00:00,118.0,2252.0,16.5,69.3,1.2897,2004-11-05 09:00:00
2004-11-05,10:00:00,126.0,1878.0,19.6,58.3,1.3141,2004-11-05 10:00:00
2004-11-05,11:00:00,151.0,1889.0,20.7,55.5,1.3414,2004-11-05 11:00:00
2004-11-05,12:00:00,107.0,1799.0,20.8,56.3,1.3664,2004-11-05 12:00:00
2004-11-05,13:00:00,114.0,1823.0,21.7,53.1,1.3649,2004-11-05 13:00:00
2004-11-05,14:00:00,125.0,1932.0,23.0,49.0,1.362,2004-11-05 14:00:00
2004-11-05,15:00:00,138.0,1935.0,24.2,44.0,1.3078,2004-11-05 15:00:00
2004-11-05,16:00:00,144.0,2016.0,24.7,43.6,1.3396,2004-11-05 16:00:00
2004-11-05,17:00:00,180.0,2483.0,23.0,54.2,1.5066,2004-11-05 17:00:00
2004-11-05,18:00:00,154.0,2457.0,21.4,60.9,1.5322,2004-11-05 18:00:00
2004-11-05,19:00:00,105.0,1815.0,20.3,61.4,1.4417,2004-11-05 19:00:00
2004-11-05,20:00:00,98.0,1619.0,20.0,63.2,1.4581,2004-11-05 20:00:00
2004-11-05,21:00:00,93.0,1599.0,19.1,64.4,1.405,2004-11-05 21:00:00
2004-11-05,22:00:00,76.0,1474.0,18.1,67.5,1.3855,2004-11-05 22:00:00
2004-11-05,23:00:00,69.0,1363.0,17.8,66.9,1.3464,2004-11-05 23:00:00
2004-11-06,00:00:00,66.0,1362.0,17.6,66.5,1.3249,2004-11-06 00:00:00
2004-11-06,01:00:00,76.0,1395.0,16.1,71.2,1.2948,2004-11-06 01:00:00
2004-11-06,02:00:00,73.0,1403.0,15.5,73.3,1.2845,2004-11-06 02:00:00
2004-11-06,03:00:00,80.11538461538461,1341.0,15.4,72.8,1.2633,2004-11-06 03:00:00
2004-11-06,04:00:00,54.0,1248.0,15.6,70.8,1.2461,2004-11-06 04:00:00
2004-11-06,05:00:00,44.0,1172.0,17.0,64.5,1.2374,2004-11-06 05:00:00
2004-11-06,06:00:00,45.0,1198.0,14.9,72.3,1.2186,2004-11-06 06:00:00
2004-11-06,07:00:00,58.0,1307.0,14.0,76.6,1.2183,2004-11-06 07:00:00
2004-11-06,08:00:00,87.0,1572.0,14.6,74.2,1.2256,2004-11-06 08:00:00
2004-11-06,09:00:00,97.0,1586.0,15.9,69.8,1.253,2004-11-06 09:00:00
2004-11-06,10:00:00,80.0,1436.0,18.4,61.3,1.2854,2004-11-06 10:00:00
2004-11-06,11:00:00,82.0,1569.0,20.0,56.7,1.3078,2004-11-06 11:00:00
2004-11-06,12:00:00,112.0,1691.0,20.4,57.0,1.3507,2004-11-06 12:00:00
2004-11-06,13:00:00,121.0,1794.0,20.7,59.3,1.4283,2004-11-06 13:00:00
2004-11-06,14:00:00,132.0,1794.0,21.7,54.8,1.4024,2004-11-06 14:00:00
2004-11-06,15:00:00,141.0,1672.0,22.0,54.2,1.4096,2004-11-06 15:00:00
2004-11-06,16:00:00,130.0,1768.0,21.4,57.1,1.4356,2004-11-06 16:00:00
2004-11-06,17:00:00,113.0,1739.0,20.8,58.7,1.4259,2004-11-06 17:00:00
2004-11-06,18:00:00,101.0,1674.0,20.1,59.6,1.3852,2004-11-06 18:00:00
2004-11-06,19:00:00,91.0,1563.0,20.0,58.4,1.3473,2004-11-06 19:00:00
2004-11-06,20:00:00,90.0,1484.0,19.5,58.9,1.3195,2004-11-06 20:00:00
