Datetime,PT08.S1(CO),PT08.S2(NMHC),T,RH,AH,hour,dayofweek,month
2004-11-16 14:00:00,1017.0,1039.0,18.1,21.0,0.4321,14,1,11
2004-11-16 15:00:00,985.0,1011.0,17.9,22.3,0.4537,15,1,11
2004-11-16 16:00:00,1017.0,1029.0,17.6,23.7,0.473,16,1,11
2004-11-16 17:00:00,1121.0,1190.0,16.7,25.9,0.4886,17,1,11
2004-11-16 18:00:00,1129.0,1255.0,14.8,29.6,0.4965,18,1,11
2004-11-16 19:00:00,1101.0,1134.0,13.6,34.0,0.5251,19,1,11
2004-11-16 20:00:00,1182.0,1175.0,13.4,40.4,0.6178,20,1,11
2004-11-16 21:00:00,1144.0,1091.0,11.8,44.3,0.6121,21,1,11
2004-11-16 22:00:00,1046.0,890.0,10.7,47.5,0.6108,22,1,11
2004-11-16 23:00:00,990.0,817.0,10.2,49.4,0.6138,23,1,11
2004-11-17 00:00:00,974.0,764.0,9.5,51.0,0.6045,0,2,11
2004-11-17 01:00:00,953.0,778.0,7.7,57.9,0.6107,1,2,11
2004-11-17 02:00:00,868.0,647.0,8.4,54.5,0.6022,2,2,11
2004-11-17 03:00:00,833.0,574.0,7.9,55.4,0.593,3,2,11
2004-11-17 04:00:00,786.0,522.0,6.2,61.0,0.5824,4,2,11
2004-11-17 05:00:00,834.0,551.0,6.8,58.6,0.5813,5,2,11
2004-11-17 06:00:00,845.0,583.0,5.7,62.7,0.5801,6,2,11
2004-11-17 07:00:00,929.0,713.0,5.9,62.0,0.5811,7,2,11
2004-11-17 08:00:00,1234.0,1161.0,6.3,61.7,0.5926,8,2,11
2004-11-17 09:00:00,1270.0,1267.0,7.5,58.8,0.6117,9,2,11
2004-11-17 10:00:00,1241.0,1135.0,11.4,45.4,0.6113,10,2,11
2004-11-17 11:00:00,1268.0,1180.0,14.1,39.2,0.6278,11,2,11
2004-11-17 12:00:00,1248.0,1131.0,13.3,42.3,0.6448,12,2,11
2004-11-17 13:00:00,1317.0,1269.0,14.7,38.9,0.6462,13,2,11
2004-11-17 14:00:00,1308.0,1306.0,16.5,32.9,0.6127,14,2,11
2004-11-17 15:00:00,1321.0,1281.0,17.4,32.7,0.6422,15,2,11
2004-11-17 16:00:00,1360.0,1325.0,17.3,33.9,0.6627,16,2,11
2004-11-17 17:00:00,1659.0,1685.0,16.0,41.5,0.7483,17,2,11
2004-11-17 18:00:00,1802.0,1924.0,13.7,52.8,0.8244,18,2,11
2004-11-17 19:00:00,1549.0,1553.0,13.0,55.1,0.824,19,2,11
2004-11-17 20:00:00,1407.0,1351.0,12.4,56.8,0.8141,20,2,11
2004-11-17 21:00:00,1374.0,1268.0,10.7,62.1,0.7972,21,2,11
2004-11-17 22:00:00,1127.0,948.0,10.5,61.1,0.7755,22,2,11
2004-11-17 23:00:00,1096.0,860.0,9.7,62.5,0.7509,23,2,11
2004-11-18 00:00:00,1119.0,908.0,8.8,65.5,0.7435,0,3,11
2004-11-18 01:00:00,999.0,771.0,8.8,63.8,0.7236,1,3,11
2004-11-18 02:00:00,987.0,794.0,8.5,65.0,0.7221,2,3,11
2004-11-18 03:00:00,912.0,685.0,7.5,69.3,0.7201,3,3,11
2004-11-18 04:00:00,893.0,701.0,6.4,74.0,0.7134,4,3,11
2004-11-18 05:00:00,878.0,687.0,5.9,76.6,0.7179,5,3,11
2004-11-18 06:00:00,996.0,841.0,6.1,76.7,0.7271,6,3,11
2004-11-18 07:00:00,1119.0,974.0,6.8,74.5,0.7415,7,3,11
2004-11-18 08:00:00,1407.0,1339.0,7.7,72.5,0.7666,8,3,11
2004-11-18 09:00:00,1503.0,1498.0,8.9,67.4,0.7714,9,3,11
2004-11-18 10:00:00,1446.0,1374.0,11.4,58.3,0.7868,10,3,11
2004-11-18 11:00:00,1416.0,1302.0,13.4,52.8,0.8086,11,3,11
2004-11-18 12:00:00,1448.0,1288.0,15.8,50.1,0.892,12,3,11
2004-11-18 13:00:00,1282.0,1111.0,18.3,50.0,1.0431,13,3,11
2004-11-18 14:00:00,1271.0,1157.0,18.8,49.2,1.0548,14,3,11
2004-11-18 15:00:00,1321.0,1178.0,18.4,49.6,1.0391,15,3,11
2004-11-18 16:00:00,1362.0,1223.0,18.3,51.0,1.0586,16,3,11
2004-11-18 17:00:00,1316.0,1228.0,17.6,53.1,1.0596,17,3,11
2004-11-18 18:00:00,1374.0,1307.0,17.3,53.6,1.0472,18,3,11
2004-11-18 19:00:00,1388.0,1367.0,16.8,55.2,1.048,19,3,11
2004-11-18 20:00:00,1422.0,1432.0,16.6,56.5,1.0551,20,3,11
2004-11-18 21:00:00,1281.0,1216.0,16.3,58.1,1.0648,21,3,11
2004-11-18 22:00:00,1192.0,1040.0,15.9,59.0,1.059,22,3,11
2004-11-18 23:00:00,1108.0,945.0,15.9,59.4,1.0628,23,3,11
2004-11-19 00:00:00,1071.0,885.0,15.7,60.9,1.0774,0,4,11
2004-11-19 01:00:00,999.0,793.0,16.1,59.5,1.0811,1,4,11
2004-11-19 02:00:00,925.0,670.0,15.5,63.8,1.1119,2,4,11
2004-11-19 03:00:00,886.0,608.0,14.9,65.3,1.1018,3,4,11
2004-11-19 04:00:00,888.0,590.0,14.7,64.4,1.0704,4,4,11
2004-11-19 05:00:00,863.0,531.0,14.7,59.8,0.9968,5,4,11
2004-11-19 06:00:00,870.0,550.0,15.4,55.9,0.9722,6,4,11
2004-11-19 07:00:00,1043.0,776.0,14.5,63.0,1.0319,7,4,11
2004-11-19 08:00:00,1478.0,1310.0,14.7,63.1,1.0513,8,4,11
2004-11-19 09:00:00,1436.0,1371.0,15.2,62.2,1.0641,9,4,11
2004-11-19 10:00:00,1354.0,1201.0,16.1,59.2,1.0736,10,4,11
2004-11-19 11:00:00,1290.0,1110.0,17.0,55.9,1.0741,11,4,11
2004-11-19 12:00:00,1203.0,1043.0,17.6,52.2,1.0396,12,4,11
2004-11-19 13:00:00,1298.0,1156.0,17.3,55.4,1.0836,13,4,11
2004-11-19 14:00:00,1352.0,1236.0,17.8,53.5,1.0833,14,4,11
2004-11-19 15:00:00,1247.0,1142.0,18.3,52.3,1.0922,15,4,11
2004-11-19 16:00:00,1375.0,1247.0,18.3,52.8,1.1016,16,4,11
2004-11-19 17:00:00,1553.0,1414.0,17.7,56.6,1.133,17,4,11
2004-11-19 18:00:00,1521.0,1430.0,17.3,58.2,1.1435,18,4,11
2004-11-19 19:00:00,1623.0,1547.0,16.2,62.6,1.1455,19,4,11
2004-11-19 20:00:00,1510.0,1501.0,15.2,57.5,0.9829,20,4,11
2004-11-19 21:00:00,837.0,835.0,14.2,27.7,0.4451,21,4,11
2004-11-19 22:00:00,667.0,689.0,13.4,14.3,0.2185,22,4,11
2004-11-19 23:00:00,695.0,711.0,12.8,14.8,0.218,23,4,11
2004-11-20 00:00:00,683.0,686.0,12.2,14.0,0.1988,0,5,11
2004-11-20 01:00:00,695.0,709.0,12.0,14.5,0.2029,1,5,11
2004-11-20 02:00:00,703.0,685.0,10.8,17.0,0.2193,2,5,11
2004-11-20 03:00:00,698.0,614.0,10.4,19.2,0.242,3,5,11
2004-11-20 04:00:00,714.0,605.0,9.7,22.5,0.2698,4,5,11
2004-11-20 05:00:00,692.0,546.0,9.0,23.1,0.2648,5,5,11
2004-11-20 06:00:00,729.0,639.0,8.7,24.7,0.2785,6,5,11
2004-11-20 07:00:00,880.0,812.0,6.9,39.4,0.3948,7,5,11
2004-11-20 08:00:00,974.0,1019.0,6.3,44.8,0.431,8,5,11
2004-11-20 09:00:00,1086.0,1157.0,7.2,43.2,0.4417,9,5,11
2004-11-20 10:00:00,1087.0,1213.0,11.9,27.9,0.3882,10,5,11
2004-11-20 11:00:00,933.0,990.0,14.8,17.9,0.2977,11,5,11
2004-11-20 12:00:00,852.0,919.0,14.8,14.3,0.2397,12,5,11
2004-11-20 13:00:00,882.0,993.0,14.7,15.5,0.2586,13,5,11
2004-11-20 14:00:00,888.0,1009.0,14.7,16.6,0.2756,14,5,11
2004-11-20 15:00:00,878.0,1000.0,14.8,15.6,0.2615,15,5,11
2004-11-20 16:00:00,892.0,1018.0,15.3,14.3,0.2462,16,5,11
2004-11-20 17:00:00,1117.0,1327.0,13.5,19.5,0.3003,17,5,11
2004-11-20 18:00:00,1252.0,1359.0,11.1,31.8,0.4187,18,5,11
2004-11-20 19:00:00,1012.0,999.0,10.2,33.4,0.4143,19,5,11
2004-11-20 20:00:00,1025.0,916.0,9.5,35.9,0.4273,20,5,11
2004-11-20 21:00:00,1033.0,881.0,8.0,39.8,0.4286,21,5,11
2004-11-20 22:00:00,1008.0,861.0,6.6,44.1,0.4333,22,5,11
2004-11-20 23:00:00,992.0,867.0,6.1,45.2,0.4295,23,5,11
2004-11-21 00:00:00,1187.0,1114.0,5.2,50.8,0.452,0,6,11
2004-11-21 01:00:00,1065.0,968.0,4.9,53.0,0.4629,1,6,11
2004-11-21 02:00:00,889.0,760.0,5.3,48.7,0.4364,2,6,11
2004-11-21 03:00:00,901.0,767.0,4.2,53.6,0.4454,3,6,11
2004-11-21 04:00:00,875.0,795.0,3.1,56.3,0.4368,4,6,11
2004-11-21 05:00:00,808.0,636.0,4.1,52.2,0.4338,5,6,11
2004-11-21 06:00:00,858.0,633.0,3.5,55.9,0.4431,6,6,11
2004-11-21 07:00:00,819.0,690.0,1.8,61.7,0.4376,7,6,11
2004-11-21 08:00:00,862.0,757.0,1.3,65.3,0.4457,8,6,11
2004-11-21 09:00:00,877.0,793.0,3.2,57.0,0.4434,9,6,11
2004-11-21 10:00:00,941.0,832.0,7.2,42.8,0.4356,10,6,11
2004-11-21 11:00:00,983.0,846.0,10.3,34.2,0.4291,11,6,11
2004-11-21 12:00:00,1067.0,981.0,10.9,33.8,0.4393,12,6,11
2004-11-21 13:00:00,1100.0,1022.0,12.2,30.0,0.4245,13,6,11
2004-11-21 14:00:00,958.0,928.0,13.3,24.3,0.3686,14,6,11
2004-11-21 15:00:00,866.0,763.0,15.2,18.7,0.3214,15,6,11
2004-11-21 16:00:00,1018.0,907.0,14.9,21.7,0.3646,16,6,11
2004-11-21 17:00:00,1175.0,1074.0,13.1,25.4,0.3814,17,6,11
2004-11-21 18:00:00,1197.0,1012.0,11.7,32.7,0.4472,18,6,11
2004-11-21 19:00:00,1110.0,872.0,10.1,34.4,0.4249,19,6,11
2004-11-21 20:00:00,1060.0,825.0,9.8,36.0,0.4364,20,6,11
2004-11-21 21:00:00,1136.0,885.0,7.1,43.2,0.436,21,6,11
2004-11-21 22:00:00,1049.0,864.0,5.9,47.8,0.4459,22,6,11
2004-11-21 23:00:00,1053.0,859.0,5.3,50.5,0.453,23,6,11
2004-11-22 00:00:00,970.0,763.0,5.6,48.0,0.4412,0,0,11
2004-11-22 01:00:00,1049.0,907.0,3.9,55.9,0.4568,1,0,11
2004-11-22 02:00:00,919.0,761.0,3.3,58.0,0.4551,2,0,11
2004-11-22 03:00:00,870.0,684.0,3.7,56.3,0.4544,3,0,11
2004-11-22 04:00:00,814.0,587.0,4.2,54.8,0.4571,4,0,11
2004-11-22 05:00:00,820.0,604.0,2.6,60.8,0.4544,5,0,11
2004-11-22 06:00:00,897.0,722.0,3.7,57.9,0.4651,6,0,11
2004-11-22 07:00:00,988.0,850.0,4.5,54.8,0.466,7,0,11
2004-11-22 08:00:00,1242.0,1185.0,4.9,55.8,0.4882,8,0,11
2004-11-22 09:00:00,1493.0,1981.0,5.4,55.1,0.497,9,0,11
2004-11-22 10:00:00,1394.0,2214.0,6.2,51.8,0.4952,10,0,11
2004-11-22 11:00:00,1252.0,1439.0,6.8,49.8,0.4959,11,0,11
2004-11-22 12:00:00,1255.0,1301.0,7.3,50.6,0.5184,12,0,11
2004-11-22 13:00:00,1360.0,1392.0,7.8,49.0,0.5191,13,0,11
2004-11-22 14:00:00,1369.0,1434.0,8.0,49.2,0.5282,14,0,11
2004-11-22 15:00:00,1361.0,1347.0,8.3,49.3,0.5414,15,0,11
2004-11-22 16:00:00,1411.0,1371.0,8.5,49.6,0.5517,16,0,11
2004-11-22 17:00:00,1509.0,1439.0,8.5,52.6,0.5856,17,0,11
2004-11-22 18:00:00,1738.0,1735.0,8.9,53.4,0.6117,18,0,11
2004-11-22 19:00:00,1766.0,1720.0,9.1,53.8,0.6216,19,0,11
2004-11-22 20:00:00,1706.0,1641.0,8.9,54.2,0.6183,20,0,11
2004-11-22 21:00:00,1472.0,1361.0,8.5,54.2,0.6054,21,0,11
2004-11-22 22:00:00,1392.0,1206.0,8.5,57.8,0.6432,22,0,11
2004-11-22 23:00:00,1335.0,1112.0,7.7,71.1,0.7503,23,0,11
2004-11-23 00:00:00,1285.0,1037.0,7.9,72.5,0.7766,0,1,11
2004-11-23 01:00:00,1267.0,1008.0,8.0,75.3,0.8079,1,1,11
2004-11-23 02:00:00,1176.0,930.0,8.0,76.2,0.8217,2,1,11
2004-11-23 03:00:00,1079.0,812.0,7.8,81.3,0.8631,3,1,11
2004-11-23 04:00:00,1084.0,816.0,7.9,81.8,0.8759,4,1,11
2004-11-23 05:00:00,1091.0,829.0,8.2,81.4,0.888,5,1,11
2004-11-23 06:00:00,1126.0,886.0,8.5,81.1,0.8989,6,1,11
2004-11-23 07:00:00,1210.0,978.0,8.9,79.3,0.9088,7,1,11
2004-11-23 08:00:00,1565.0,1405.0,9.5,77.9,0.9278,8,1,11
2004-11-23 09:00:00,1578.0,1494.0,9.9,77.6,0.9488,9,1,11
2004-11-23 10:00:00,1702.0,1585.0,10.7,76.2,0.9798,10,1,11
2004-11-23 11:00:00,1552.0,1406.0,11.8,72.2,0.9948,11,1,11
2004-11-23 12:00:00,1590.0,1466.0,13.3,66.9,1.0163,12,1,11
2004-11-23 13:00:00,1640.0,1480.0,13.8,67.0,1.0513,13,1,11
2004-11-23 14:00:00,1769.0,1624.0,13.9,67.6,1.0666,14,1,11
2004-11-23 15:00:00,1581.0,1442.0,14.2,66.8,1.073,15,1,11
2004-11-23 16:00:00,1658.0,1482.0,14.2,67.8,1.0879,16,1,11
2004-11-23 17:00:00,1821.0,1673.0,13.6,71.0,1.1018,17,1,11
2004-11-23 18:00:00,1982.0,1959.0,13.2,72.6,1.0936,18,1,11
2004-11-23 19:00:00,2008.0,1980.0,12.4,74.7,1.0741,19,1,11
2004-11-23 20:00:00,1918.0,1958.0,11.5,76.2,1.0324,20,1,11
2004-11-23 21:00:00,1693.0,1590.0,10.4,79.3,0.9993,21,1,11
2004-11-23 22:00:00,1495.0,1345.0,10.0,82.5,1.015,22,1,11
2004-11-23 23:00:00,1449.0,1291.0,10.0,82.6,1.0163,23,1,11
2004-11-24 00:00:00,1439.0,1257.0,10.1,83.5,1.0296,0,2,11
2004-11-24 01:00:00,1270.0,1098.0,10.0,83.6,1.0235,1,2,11
2004-11-24 02:00:00,1163.0,980.0,10.4,80.8,1.0191,2,2,11
2004-11-24 03:00:00,1130.0,915.0,10.6,80.3,1.0252,3,2,11
2004-11-24 04:00:00,1023.0,781.0,10.6,78.8,1.008,4,2,11
2004-11-24 05:00:00,931.0,679.0,10.5,77.8,0.9839,5,2,11
2004-11-24 06:00:00,953.0,717.0,9.8,79.2,0.9567,6,2,11
2004-11-24 07:00:00,1108.0,927.0,9.5,80.3,0.9532,7,2,11
2004-11-24 08:00:00,1414.0,1261.0,9.8,80.5,0.9724,8,2,11
2004-11-24 09:00:00,1423.0,1323.0,10.3,80.3,1.002,9,2,11
2004-11-24 10:00:00,1352.0,1231.0,11.1,77.2,1.0175,10,2,11
2004-11-24 11:00:00,1303.0,1153.0,13.3,68.8,1.0505,11,2,11
2004-11-24 12:00:00,1103.0,931.0,15.1,58.3,0.9978,12,2,11
2004-11-24 13:00:00,1138.0,967.0,15.6,56.2,0.9876,13,2,11
2004-11-24 14:00:00,1278.0,1130.0,15.4,59.6,1.0375,14,2,11
2004-11-24 15:00:00,1292.0,1141.0,14.6,63.7,1.0508,15,2,11
2004-11-24 16:00:00,1374.0,1222.0,13.7,66.8,1.0432,16,2,11
2004-11-24 17:00:00,1464.0,1358.0,12.3,72.5,1.0331,17,2,11
2004-11-24 18:00:00,1562.0,1557.0,10.8,77.2,1.0021,18,2,11
2004-11-24 19:00:00,1592.0,1627.0,10.2,80.4,1.0003,19,2,11
2004-11-24 20:00:00,1669.0,1686.0,10.1,79.3,0.9795,20,2,11
2004-11-24 21:00:00,1429.0,1401.0,10.0,76.1,0.9329,21,2,11
2004-11-24 22:00:00,1354.0,1269.0,8.6,82.3,0.9198,22,2,11
2004-11-24 23:00:00,1311.0,1203.0,7.7,84.3,0.8881,23,2,11
2004-11-25 00:00:00,1311.0,1225.0,7.1,84.1,0.8557,0,3,11
2004-11-25 01:00:00,1292.0,1221.0,6.7,83.2,0.819,1,3,11
2004-11-25 02:00:00,1091.0,1025.0,6.0,83.0,0.78,2,3,11
2004-11-25 03:00:00,1009.0,928.0,5.1,84.0,0.7439,3,3,11
2004-11-25 04:00:00,1050.0,956.0,4.3,85.4,0.7152,4,3,11
2004-11-25 05:00:00,1053.0,955.0,4.0,85.7,0.7041,5,3,11
2004-11-25 06:00:00,1016.0,945.0,4.0,84.4,0.6943,6,3,11
2004-11-25 07:00:00,1057.0,1004.0,4.0,83.1,0.682,7,3,11
2004-11-25 08:00:00,1309.0,1333.0,4.4,81.3,0.689,8,3,11
2004-11-25 09:00:00,1315.0,1375.0,6.7,72.6,0.718,9,3,11
2004-11-25 10:00:00,1315.0,1300.0,10.0,63.4,0.7791,10,3,11
2004-11-25 11:00:00,1111.0,1042.0,13.6,48.7,0.7547,11,3,11
2004-11-25 12:00:00,1087.0,1000.0,14.6,46.5,0.7687,12,3,11
2004-11-25 13:00:00,1104.0,1028.0,15.4,43.0,0.7483,13,3,11
2004-11-25 14:00:00,1142.0,1078.0,16.4,38.2,0.7081,14,3,11
2004-11-25 15:00:00,1164.0,1096.0,16.8,37.6,0.7129,15,3,11
2004-11-25 16:00:00,1214.0,1124.0,16.8,36.7,0.6944,16,3,11
2004-11-25 17:00:00,1369.0,1346.0,15.4,41.3,0.7151,17,3,11
2004-11-25 18:00:00,1368.0,1334.0,13.8,48.9,0.7699,18,3,11
2004-11-25 19:00:00,1226.0,1161.0,13.3,50.9,0.7745,19,3,11
2004-11-25 20:00:00,1225.0,1134.0,11.5,57.3,0.7786,20,3,11
2004-11-25 21:00:00,1190.0,1028.0,10.7,59.8,0.7674,21,3,11
2004-11-25 22:00:00,1128.0,889.0,10.0,61.8,0.7576,22,3,11
2004-11-25 23:00:00,1105.0,883.0,9.9,62.1,0.7566,23,3,11
2004-11-26 00:00:00,1152.0,959.0,9.3,64.5,0.7554,0,4,11
2004-11-26 01:00:00,1141.0,967.0,9.1,65.7,0.7607,1,4,11
2004-11-26 02:00:00,1121.0,901.0,8.9,71.8,0.818,2,4,11
2004-11-26 03:00:00,1043.0,805.0,9.1,72.9,0.8429,3,4,11
2004-11-26 04:00:00,1090.0,841.0,8.7,77.6,0.8753,4,4,11
2004-11-26 05:00:00,982.0,752.0,9.0,77.3,0.8873,5,4,11
2004-11-26 06:00:00,974.0,743.0,9.1,77.3,0.8944,6,4,11
2004-11-26 07:00:00,1118.0,915.0,9.3,76.9,0.9007,7,4,11
2004-11-26 08:00:00,1508.0,1379.0,10.0,75.0,0.9179,8,4,11
2004-11-26 09:00:00,1521.0,1470.0,10.6,72.7,0.9272,9,4,11
2004-11-26 10:00:00,1562.0,1458.0,12.4,64.8,0.931,10,4,11
2004-11-26 11:00:00,1392.0,1192.0,13.7,59.9,0.9335,11,4,11
2004-11-26 12:00:00,1439.0,1267.0,14.9,57.0,0.9564,12,4,11
2004-11-26 13:00:00,1539.0,1371.0,15.5,56.2,0.9814,13,4,11
2004-11-26 14:00:00,1608.0,1483.0,15.8,56.3,1.0026,14,4,11
2004-11-26 15:00:00,1589.0,1407.0,15.8,57.9,1.0292,15,4,11
2004-11-26 16:00:00,1704.0,1531.0,15.7,58.9,1.0432,16,4,11
2004-11-26 17:00:00,1822.0,1686.0,15.5,61.2,1.067,17,4,11
2004-11-26 18:00:00,1956.0,1877.0,15.5,62.8,1.0979,18,4,11
2004-11-26 19:00:00,1676.0,1568.0,15.6,64.9,1.1396,19,4,11
2004-11-26 20:00:00,1834.0,1723.0,15.1,67.0,1.1394,20,4,11
2004-11-26 21:00:00,1759.0,1588.0,14.6,67.7,1.1164,21,4,11
2004-11-26 22:00:00,1518.0,1293.0,13.8,67.8,1.0609,22,4,11
2004-11-26 23:00:00,1502.0,1256.0,13.4,69.0,1.0579,23,4,11
2004-11-27 00:00:00,1499.0,1207.0,13.0,73.7,1.0957,0,5,11
2004-11-27 01:00:00,1531.0,1238.0,12.7,77.5,1.1339,1,5,11
2004-11-27 02:00:00,1424.0,1145.0,12.4,78.4,1.1269,2,5,11
2004-11-27 03:00:00,1279.0,986.0,11.9,79.7,1.1075,3,5,11
2004-11-27 04:00:00,1250.0,942.0,11.9,80.7,1.1199,4,5,11
2004-11-27 05:00:00,1189.0,870.0,13.2,75.8,1.1459,5,5,11
2004-11-27 06:00:00,1197.0,881.0,12.3,81.9,1.1674,6,5,11
2004-11-27 07:00:00,1273.0,946.0,12.8,80.8,1.1898,7,5,11
2004-11-27 08:00:00,1298.0,1017.0,13.7,76.3,1.1932,8,5,11
2004-11-27 09:00:00,1453.0,1190.0,13.4,78.8,1.2104,9,5,11
2004-11-27 10:00:00,1492.0,1233.0,13.8,77.8,1.2201,10,5,11
2004-11-27 11:00:00,1481.0,1202.0,15.1,73.2,1.244,11,5,11
2004-11-27 12:00:00,1524.0,1228.0,15.8,70.5,1.2557,12,5,11
2004-11-27 13:00:00,1562.0,1280.0,15.4,73.3,1.27,13,5,11
2004-11-27 14:00:00,1567.0,1300.0,15.6,71.4,1.2596,14,5,11
2004-11-27 15:00:00,1568.0,1280.0,16.3,68.7,1.2596,15,5,11
2004-11-27 16:00:00,1622.0,1312.0,16.4,68.2,1.2662,16,5,11
2004-11-27 17:00:00,1515.0,1259.0,15.6,70.2,1.238,17,5,11
2004-11-27 18:00:00,1603.0,1417.0,14.2,75.8,1.2202,18,5,11
2004-11-27 19:00:00,1514.0,1334.0,14.0,74.6,1.1865,19,5,11
2004-11-27 20:00:00,1567.0,1392.0,13.3,75.8,1.1506,20,5,11
2004-11-27 21:00:00,1380.0,1163.0,13.7,72.5,1.1326,21,5,11
2004-11-27 22:00:00,1214.0,972.0,12.8,73.8,1.0853,22,5,11
2004-11-27 23:00:00,1225.0,982.0,11.2,78.3,1.0415,23,5,11
2004-11-28 00:00:00,1250.0,989.0,10.6,79.4,1.0133,0,6,11
2004-11-28 01:00:00,1143.0,882.0,10.8,77.5,1.0027,1,6,11
2004-11-28 02:00:00,1046.0,817.0,10.5,78.6,0.9976,2,6,11
2004-11-28 03:00:00,953.0,722.0,10.3,77.6,0.9743,3,6,11
2004-11-28 04:00:00,913.0,659.0,10.3,74.9,0.9362,4,6,11
2004-11-28 05:00:00,858.0,554.0,11.2,69.0,0.9159,5,6,11
2004-11-28 06:00:00,848.0,560.0,8.9,77.1,0.8804,6,6,11
2004-11-28 07:00:00,871.0,548.0,9.5,73.3,0.8719,7,6,11
2004-11-28 08:00:00,909.0,624.0,8.6,77.2,0.8617,8,6,11
2004-11-28 09:00:00,906.0,637.0,8.6,76.6,0.8586,9,6,11
2004-11-28 10:00:00,859.0,573.0,9.7,72.0,0.8649,10,6,11
2004-11-28 11:00:00,1028.0,773.0,11.1,68.2,0.8979,11,6,11
2004-11-28 12:00:00,1089.0,835.0,11.8,65.0,0.8966,12,6,11
2004-11-28 13:00:00,1184.0,954.0,12.1,64.8,0.9135,13,6,11
2004-11-28 14:00:00,1136.0,906.0,12.6,63.2,0.9209,14,6,11
2004-11-28 15:00:00,1069.0,854.0,13.4,61.9,0.9513,15,6,11
2004-11-28 16:00:00,1214.0,922.0,13.3,63.3,0.9597,16,6,11
2004-11-28 17:00:00,1212.0,926.0,11.2,70.9,0.9406,17,6,11
2004-11-28 18:00:00,1218.0,981.0,9.6,76.5,0.9184,18,6,11
2004-11-28 19:00:00,1279.0,1069.0,9.9,76.3,0.9296,19,6,11
2004-11-28 20:00:00,1382.0,1196.0,10.4,74.6,0.9394,20,6,11
2004-11-28 21:00:00,1292.0,1085.0,10.3,75.1,0.9399,21,6,11
2004-11-28 22:00:00,1250.0,1054.0,10.4,75.4,0.947,22,6,11
2004-11-28 23:00:00,1260.0,1030.0,10.5,75.4,0.9566,23,6,11
2004-11-29 00:00:00,1203.0,988.0,10.2,78.4,0.9757,0,0,11
2004-11-29 01:00:00,1146.0,900.0,9.9,80.5,0.984,1,0,11
2004-11-29 02:00:00,1130.0,902.0,9.8,81.4,0.9855,2,0,11
2004-11-29 03:00:00,1032.0,757.0,9.5,81.7,0.9693,3,0,11
2004-11-29 04:00:00,993.0,720.0,8.9,83.0,0.9487,4,0,11
2004-11-29 05:00:00,987.0,759.0,8.8,83.7,0.9529,5,0,11
2004-11-29 06:00:00,1018.0,800.0,8.7,84.2,0.9526,6,0,11
2004-11-29 07:00:00,1129.0,971.0,8.7,83.7,0.9454,7,0,11
2004-11-29 08:00:00,1440.0,1312.0,9.6,80.8,0.9687,8,0,11
2004-11-29 09:00:00,1609.0,1540.0,11.3,75.3,1.0048,9,0,11
2004-11-29 10:00:00,1573.0,1511.0,13.8,68.5,1.0718,10,0,11
2004-11-29 11:00:00,1705.0,1562.0,14.9,64.9,1.0929,11,0,11
2004-11-29 12:00:00,1551.0,1377.0,15.3,63.2,1.0898,12,0,11
2004-11-29 13:00:00,1163.0,1016.0,18.6,49.1,1.0425,13,0,11
2004-11-29 14:00:00,1186.0,1077.0,18.6,49.3,1.0451,14,0,11
2004-11-29 15:00:00,1166.0,1007.0,18.4,49.9,1.0453,15,0,11
2004-11-29 16:00:00,1200.0,1027.0,17.9,51.4,1.0488,16,0,11
2004-11-29 17:00:00,1134.0,903.0,18.0,51.9,1.0622,17,0,11
2004-11-29 18:00:00,1161.0,979.0,16.7,57.3,1.0813,18,0,11
2004-11-29 19:00:00,1117.0,871.0,17.3,57.0,1.1137,19,0,11
2004-11-29 20:00:00,1114.0,872.0,16.8,58.7,1.1109,20,0,11
2004-11-29 21:00:00,1022.0,744.0,16.5,59.2,1.1021,21,0,11
2004-11-29 22:00:00,996.0,710.0,16.3,59.7,1.0941,22,0,11
2004-11-29 23:00:00,1002.0,704.0,16.0,61.6,1.1127,23,0,11
2004-11-30 00:00:00,1032.0,688.0,15.6,66.6,1.1763,0,1,11
2004-11-30 01:00:00,1052.0,766.0,13.8,80.4,1.2621,1,1,11
2004-11-30 02:00:00,1014.0,737.0,13.2,84.4,1.2779,2,1,11
2004-11-30 03:00:00,897.0,581.0,13.6,82.8,1.2845,3,1,11
2004-11-30 04:00:00,878.0,518.0,13.8,81.3,1.2767,4,1,11
2004-11-30 05:00:00,840.0,534.0,13.6,75.5,1.172,5,1,11
2004-11-30 06:00:00,879.0,575.0,11.5,81.4,1.1025,6,1,11
2004-11-30 07:00:00,999.0,690.0,11.8,80.7,1.1181,7,1,11
2004-11-30 08:00:00,1251.0,1015.0,12.3,78.9,1.1283,8,1,11
2004-11-30 09:00:00,1351.0,1226.0,13.0,76.0,1.1317,9,1,11
2004-11-30 10:00:00,1312.0,1177.0,13.7,70.9,1.1076,10,1,11
2004-11-30 11:00:00,1201.0,1098.0,14.0,70.9,1.1244,11,1,11
2004-11-30 12:00:00,1120.0,932.0,14.6,65.9,1.088,12,1,11
2004-11-30 13:00:00,1071.0,955.0,14.9,59.9,1.0063,13,1,11
2004-11-30 14:00:00,1085.0,967.0,14.9,58.4,0.9839,14,1,11
2004-11-30 15:00:00,1113.0,980.0,15.3,54.3,0.9357,15,1,11
