,NMHC(GT)
6251,78.45768518518518
6252,74.42737103174603
6253,146.669503968254
6254,574.0425939153439
6255,802.6719277296778
6256,785.1192068302071
6257,487.0629269480523
6258,516.7230734126983
6259,698.1912102573353
6260,782.6949318181819
6261,724.9615072150076
6262,869.2814424603171
6263,1071.457583333333
6264,1068.1560555555557
6265,866.0922857142855
6266,1064.1863888888888
6267,978.3154384920632
6268,614.5668258778259
6269,520.9964014550264
6270,494.8030500841747
6271,491.0617847522845
6272,396.9877012987015
6273,192.32765674603175
6274,180.40964087301592
6275,130.0696309523809
6276,125.072332010582
6277,181.5529805194804
6278,187.8503042328043
6279,415.612453102453
6280,459.0203975468974
6281,432.75459072871575
6282,439.4771984126982
6283,518.6311375661377
6284,601.9539437830684
6285,570.3256263227513
6286,590.7623604497352
6287,521.4161600529103
6288,725.2272162698416
6289,648.540311988937
6290,714.3794193121697
6291,472.84590722703257
6292,204.47791504329
6293,211.57918356180852
6294,187.56467526455015
6295,136.46071626984127
6296,117.86351719576724
6297,77.19193801106304
6298,64.75814682539684
6299,38.96605477392977
6300,38.76541853054351
6301,38.55558056758056
6302,44.133610449735464
6303,60.30916402116401
6304,41.641472222222234
6305,85.91896164021162
6306,127.34289880952385
6307,226.2557797619048
6308,181.40952579365072
6309,128.2290965608466
6310,205.02721097883585
6311,309.3440628306878
6312,312.27204070466564
6313,336.6226786315536
6314,532.4525834535835
6315,393.0446933020685
6316,299.30786640211625
6317,274.9914503968253
6318,307.87999470899456
6319,160.5334503968254
6320,161.96194246031743
6321,78.0229232804233
6322,72.40708597883597
6323,77.34062367724869
6324,110.06909523809526
6325,172.1196395502645
6326,580.7645357142861
6327,829.2305958994707
6328,863.0909503968251
6329,878.5874642857137
6330,702.7686507335258
6331,245.97084391534392
6332,280.3264898388648
6333,196.0189986772485
6334,265.1394649470898
6335,167.46815145502643
6336,249.1582380952379
6337,148.2386785714286
6338,149.4024166666668
6339,82.29623407610906
6340,75.71840542328044
6341,71.38793187830687
6342,70.86941137566137
6343,82.92267177729673
6344,74.03630634643133
6345,48.39338822751328
6346,37.50768584656085
6347,39.99590145502645
6348,44.608441798941826
6349,68.25775066137565
6350,217.50194179894177
6351,464.8396154401153
6352,452.7882649110148
6353,335.05766720779184
6354,174.96384788359785
6355,181.61979761904755
6356,207.11186044973545
6357,211.55141931216937
6358,516.3609642857143
6359,383.60559265271786
6360,717.6775037277538
6361,891.9506544011539
6362,903.7056801948048
6363,410.24660996873513
6364,169.5469781746031
6365,122.03244378306884
6366,125.42686243386238
6367,71.92684962722461
6368,71.10270238095241
6369,55.62468253968256
6370,48.09343716931219
6371,43.60960582010584
6372,59.242320105820106
6373,115.62168915343908
6374,398.97018849206336
6375,743.4754297138044
6376,628.3340152116396
6377,342.59071891534376
6378,438.78090614478134
6379,522.7462658730157
6380,779.9251506132755
6381,692.5406519360271
6382,746.2514384920636
6383,799.0288783068781
6384,868.6014742063487
6385,305.3623789682539
6386,235.38409391534393
6387,141.26270965608458
6388,130.31927182539673
6389,137.3872956349206
6390,147.55985582010578
6391,100.66438624338622
6392,109.93115013227516
6393,69.17747859547863
6394,60.61904761904764
6395,48.26331084656089
6396,71.6239510582011
6397,116.80510714285704
6398,533.376704365079
6399,745.9688935185183
6400,550.166722222222
6401,397.45360582010585
6402,278.8532685185184
6403,389.3963617724867
6404,304.8120456349206
6405,469.0449814814811
6406,461.2248472222219
6407,663.1052868566615
6408,1006.5623511904756
6409,1065.0999285714283
6410,1027.0891964285706
6411,862.6801388888888
6412,640.4384145021644
6413,646.8649660894663
6414,284.38855014430027
6415,188.76254497354495
6416,171.7760456349206
6417,75.12127640415143
6418,66.61188955026464
6419,48.48137632275133
6420,66.62900925925932
6421,126.15778439153432
6422,469.9111164021168
6423,805.6248399470902
6424,692.5732473544978
6425,331.3553437950939
6426,274.8933781866283
6427,296.0684396945647
6428,351.7951851851852
6429,305.95634379509374
6430,642.039018939394
6431,906.7775833333326
6432,687.0990183381438
6433,657.5102623857624
6434,820.8603935185188
6435,718.8023338143336
6436,249.52025715488213
6437,281.5741639009138
6438,337.3011854256852
6439,297.74994895382395
6440,222.33581481481477
6441,146.97048875661375
6442,120.25870833333332
6443,120.47982208994704
6444,125.17633928571423
6445,115.8590522486772
6446,263.9466620370371
6447,209.76681944444456
6448,221.1984107142858
6449,121.74719907407402
6450,217.4707023809524
6451,279.09639971139984
6452,192.54132341269835
6453,206.7384477513228
6454,149.67724007936508
6455,185.26289880952385
6456,268.0908507696008
6457,139.0384583333334
6458,210.74386411736415
6459,251.7190369167871
6460,148.3742916666668
6461,125.7261574074073
6462,129.4206044973546
6463,116.59724338624338
6464,69.05442370129867
6465,63.72357515632517
6466,58.758701418951425
6467,41.4596031746032
6468,39.292607142857165
6469,39.38409577922078
6470,41.2031944444445
6471,41.572469877344886
6472,65.33608664021163
6473,76.85005370092877
6474,118.1181567460317
6475,138.12873015873026
6476,107.41272089947088
6477,145.56040313852816
6478,71.22224735449737
6479,63.27030092592592
6480,208.34743055555543
6481,79.99941926129426
6482,76.59523010785513
6483,75.31999465811968
6484,62.037947751322754
6485,65.47288558201059
6486,43.56238786676288
6487,62.48081415343912
6488,64.51838955026452
6489,62.40963161375662
6490,41.23825925925925
6491,47.55640542328045
6492,68.45607142857148
6493,116.99148412698412
6494,362.1441473665224
6495,676.5392850529101
6496,594.1097566137561
6497,387.2331288480035
6498,282.22672065897046
6499,549.3329980158728
6500,445.511009920635
6501,298.17244558682034
6502,303.7549358465608
6503,323.5055919312171
6504,425.5473035714283
6505,538.5040694444447
6506,359.2628220899471
6507,265.7129186507934
6508,145.824720899471
6509,122.5911322751322
6510,81.6700916999667
6511,95.65950793650796
6512,65.92283399470902
6513,76.77682870370373
6514,43.428990079365086
6515,43.16817129629634
6516,55.18435449735453
6517,75.46553770766276
6518,283.56969312169315
6519,396.4908419312169
6520,423.5682202380952
6521,562.5959497354498
6522,496.5078637566136
6523,439.7209413780664
6524,500.369837962963
6525,386.0347929894181
6526,297.06528108465625
6527,289.0809735449735
6528,383.54923478836
6529,357.5455343915343
6530,264.86514748677234
6531,252.35748809523812
6532,220.64448941798923
6533,149.89725925925922
6534,116.21638293650796
6535,119.61759986772488
6536,76.01131410256407
6537,109.73562830687828
6538,129.825373015873
6539,62.736191137566145
6540,61.543187830687806
6541,75.53680291005298
6542,64.35301058201058
6543,73.96893259980767
6544,137.3491818783069
6545,234.10791137566125
6546,190.54037896825392
6547,259.38803433140936
6548,164.67608002645505
6549,81.95070828245831
6550,110.50145370370367
6551,125.2181296296296
6552,250.02758730158723
6553,235.8174384920632
6554,312.9579886363636
6555,309.1270634319384
6556,170.32154894179905
6557,158.9840277777778
6558,109.01407671957666
6559,62.113283489658485
6560,46.795003968254015
6561,36.60745767195766
6562,33.0898287037037
6563,31.042769179894183
6564,34.657987433862424
6565,37.212384259259224
6566,137.3665886243387
6567,137.17501190476193
6568,77.92117328042319
6569,98.29488492063491
6570,95.30571572871578
6571,122.21818915343913
6572,140.69682010582014
6573,87.95979341954342
6574,139.81574404761906
6575,120.72465608465605
6576,262.60240542328046
6577,342.39484920634914
6578,256.77163624338647
6579,80.40405357142853
6580,45.41433134920641
6581,39.62730741943247
6582,42.640505952381
6583,51.612093614718624
6584,45.954061207311206
6585,44.21448875661375
6586,19.01299603174606
6587,15.475195105820111
6588,20.356620370370376
6589,29.058349867724857
6590,109.48144708994712
6591,242.3601468253968
6592,139.9160879629629
6593,112.81048027898024
6594,112.41974615199616
6595,162.0041617826618
6596,195.39629052429052
6597,164.45706919006912
6598,225.95960515873003
6599,311.8665000000004
6600,525.3078293650796
6601,588.5949087301581
6602,405.7595965608464
6603,189.54027380952385
6604,94.64533862433863
6605,59.34974867724867
6606,105.75075396825392
6607,90.93628769841268
6608,68.3142275132275
6609,61.6071335978836
6610,45.1532840909091
6611,42.73905687830688
6612,74.9174497354497
6613,89.61837367724871
6614,149.42371891534384
6615,305.15022949735464
6616,320.948308862434
6617,338.9852374338627
6618,293.84077777777765
6619,221.98926587301577
6620,223.56944246031736
6621,125.87263690476188
6622,160.6852881054131
6623,277.09806415343905
6624,242.6751805555555
6625,175.56112433862438
6626,235.26986838624345
6627,302.2649534030787
6628,170.38232671957675
6629,257.7013333333332
6630,336.07008700096196
6631,243.2031693121691
6632,212.2798015873016
6633,105.07385714285712
6634,174.61872023809545
6635,104.28661507936503
6636,117.3713055555555
6637,64.86684145021644
6638,117.7216494708994
6639,135.2236891534391
6640,247.8162195767196
6641,223.29124206349195
6642,274.14183002645524
6643,393.439136904762
6644,371.3637982804232
6645,410.4186316137567
6646,567.6998306878302
6647,724.7767703222705
6648,846.0320937349692
6649,568.7511532587783
6650,333.57295899470904
6651,228.15786772486769
6652,148.92837698412703
6653,140.43970304232803
6654,220.36574007936497
6655,102.2793432539682
6656,102.84389748677243
6657,45.5715138888889
6658,43.19892989417988
6659,35.115441678691674
6660,51.84434788359789
6661,111.45744907407398
6662,397.3430138888887
6663,412.2108816137565
6664,449.9546481481482
6665,700.0867989417993
6666,490.78683928571456
6667,596.0976064814819
6668,697.494250962001
6669,691.7339662698414
6670,742.2510529100523
6671,960.0273095238092
6672,1075.0714523809525
6673,1015.9068452380948
6674,607.1286250000003
6675,314.135224867725
6676,176.3080231481482
6677,147.40965873015872
6678,114.02361970899466
6679,166.65897751322757
6680,141.17784457671954
6681,67.38120965608462
6682,57.43354431216936
6683,53.79301388888896
6684,70.61769775132272
6685,148.45748214285717
6686,378.7146521164021
6687,664.6527824074067
6688,842.4192478354968
6689,644.6205667989416
6690,636.1254001322752
6691,691.2064404160652
6692,574.2974576719579
6693,468.53324140211623
6694,782.9908026695525
6695,547.0127187349688
6696,542.6546413540163
6697,538.9945857984609
6698,509.2725500841753
6699,431.2518162578164
6700,222.56893903318908
6701,164.1757083333333
6702,253.0358465608466
6703,224.8130529100528
6704,142.96302380952378
6705,82.45881349206351
6706,84.50591402116403
6707,87.02518783068787
6708,95.76967989417992
6709,120.68077380952371
6710,373.4918415704667
6711,508.1266886123139
6712,522.2780601851855
6713,374.92907569745086
6714,361.049892857143
6715,455.6499140211644
6716,476.2090860990864
6717,441.5884953703708
6718,504.7047241462244
6719,544.5818020683022
6720,542.2087524651276
6721,377.8988723544974
6722,237.67651190476175
6723,171.8403055555556
6724,166.70318253968256
6725,156.71305489417995
6726,187.34332076719568
6727,162.29726785714286
6728,137.4342711640211
6729,144.11254166666657
6730,162.4356302910053
6731,86.9223822751323
6732,95.927041005291
6733,154.3945681216931
6734,372.85116101491127
6735,529.2537685185185
6736,516.5773453583456
6737,507.2442818662821
6738,466.8921277657532
6739,464.26318332130865
6740,529.2819449254449
6741,510.19345232082736
6742,518.9534826238577
6743,514.3893556397308
6744,540.9194766714768
6745,537.0329211159212
6746,536.552833814334
6747,531.6854687349688
6748,499.480177609428
6749,433.3058406084658
6750,460.97592303992354
6751,468.19634367484406
6752,460.97592303992354
6753,235.57078306878304
6754,169.0616342592593
6755,156.8578472222222
6756,157.75501190476194
6757,210.1633564814815
6758,461.3012563732567
6759,554.4226792328042
6760,525.7724252645504
6761,526.3655641534394
6762,405.14760648148166
6763,372.36794708994734
6764,413.3550052910055
6765,317.0909404761906
6766,330.8814464285715
6767,406.17769775132274
6768,323.4054583333334
6769,315.7766468253968
6770,398.95078042328026
6771,309.60823003847986
6772,168.40972949735445
6773,117.4187936507936
6774,123.88580092592592
6775,101.99643783068782
6776,74.50929497354497
6777,78.46191354016351
6778,76.80944576719575
6779,114.92072949735449
6780,81.89788955026451
6781,91.5011792328042
6782,182.12504695767208
6783,390.10328240740733
6784,442.4649880952382
6785,222.45307605820096
6786,69.40258068783068
6787,59.59953174603175
6788,53.481127645502625
6789,47.59302910052912
6790,57.69890476190476
6791,56.195077380952355
6792,91.09375264550268
6793,200.9434107142858
6794,572.414323412698
6795,569.9096488095238
6796,163.01120039682553
6797,258.1168584656085
6798,475.0422228835978
6799,455.31503042328046
6800,110.17527777777772
6801,72.23651521164015
6802,43.85444179894178
6803,49.6479623617124
6804,42.840126984127
6805,49.196188492063506
6806,61.089112433862425
6807,58.39124470899472
6808,106.26986309523808
6809,230.58652579365065
6810,232.89083862433864
6811,359.8660899470899
6812,311.79542364117367
6813,353.24937896825395
6814,328.1584021164019
6815,360.0084815416064
6816,607.4835302429052
6817,484.91426917989446
6818,543.7579409571914
6819,417.467576779702
6820,283.6183015873016
6821,222.6915144300144
6822,311.50707671957656
6823,139.8970714285714
6824,59.445554232804234
6825,45.20793187830691
6826,37.232042869167856
6827,23.82381216931217
6828,20.251686507936515
6829,44.19358201058199
6830,277.2206415343916
6831,340.13667093554585
6832,114.0826865079365
6833,93.26974338624338
6834,99.4711632395382
6835,104.27512169312163
6836,97.60266468253968
6837,77.61165806878306
6838,125.46119444444446
6839,159.79798280423276
6840,474.0947784391536
6841,465.0417744708995
6842,451.88492526455025
6843,357.70222420634894
6844,55.49224801587301
6845,59.868727513227505
6846,60.55315277777776
6847,79.4858769841269
6848,20.429089947089963
6849,17.518781746031753
6850,15.371695105820107
6851,18.117344576719585
6852,42.704396825396834
6853,43.870432539682525
6854,322.4427427248677
6855,750.3651770683023
6856,253.5057334656084
6857,110.57871957671948
6858,118.83410714285708
6859,211.921265873016
6860,161.54597288359776
6861,162.25493650793635
6862,238.92987433862416
6863,255.44678968253967
6864,434.82402645502657
6865,468.23797288359793
6866,568.6499404761901
6867,449.88997288359786
6868,238.46114935064935
6869,122.3747268518519
6870,105.3143022486772
6871,143.3136507936509
6872,85.38476719576721
6873,49.32915079365079
6874,26.40986970899471
6875,32.43693187830688
6876,35.49380092592593
6877,61.63921362433859
6878,161.68904431216944
6879,360.44343452380946
6880,243.6394497354495
6881,134.60511706349206
6882,175.13913095238084
6883,169.7317486772488
6884,192.02668452380945
6885,135.4750476190476
6886,266.1897453703706
6887,363.20166666666665
6888,275.4278121693122
6889,457.11492129629664
6890,496.4274371693125
6891,342.8927738095237
6892,339.75424206349203
6893,127.64320502645506
6894,101.98629828042318
6895,109.25241402116396
6896,91.56733267195764
6897,58.565317460317495
6898,57.21547751322755
6899,33.806044191919185
6900,42.959582010582
6901,77.87551124338624
6902,407.0873157768155
6903,450.952813792689
6904,375.53807341269845
6905,529.9691216931218
6906,515.4868835978833
