Datetime,CO(GT),NMHC(GT),T,RH,AH,hour,dayofweek,month
2004-10-17 02:00:00,0.9112760282769036,61.29323719336218,15.4,78.1,1.3557,2,6,10
2004-10-17 03:00:00,0.7782154145938122,60.27695544733044,15.8,75.5,1.3436,3,6,10
2004-10-17 04:00:00,0.5463879566534796,45.08696891534395,16.0,69.5,1.2549,4,6,10
2004-10-17 05:00:00,0.4772153097416978,40.172958213083206,15.0,71.0,1.2032,5,6,10
2004-10-17 06:00:00,0.5695454089984472,44.71645767195773,13.9,75.2,1.1884,6,6,10
2004-10-17 07:00:00,0.5525980741986546,44.60162926887929,15.9,62.1,1.1103,7,6,10
2004-10-17 08:00:00,1.0693756151136933,78.94411706349206,15.9,61.0,1.0911,8,6,10
2004-10-17 09:00:00,1.3845466514687172,123.27256216931212,17.1,58.7,1.1332,9,6,10
2004-10-17 10:00:00,1.5891306164985477,145.91493386243397,19.2,51.9,1.1404,10,6,10
2004-10-17 11:00:00,1.4789473640618438,131.0659028980279,21.5,42.6,1.0798,11,6,10
2004-10-17 12:00:00,1.5032078330518432,139.07822883597896,21.6,39.9,1.0156,12,6,10
2004-10-17 13:00:00,2.027390634061397,200.08448100048082,21.6,40.4,1.0309,13,6,10
2004-10-17 14:00:00,2.0471724141594976,213.23130886243376,22.0,37.3,0.9768,14,6,10
2004-10-17 15:00:00,1.0809904618091515,95.82564616402112,22.1,35.2,0.9253,15,6,10
2004-10-17 16:00:00,1.1407166966140736,99.37435449735445,22.4,36.0,0.9621,16,6,10
2004-10-17 17:00:00,2.0558861248295788,222.17001190476196,20.9,40.3,0.9866,17,6,10
2004-10-17 18:00:00,2.129734829174214,217.71999735449742,19.8,41.5,0.9489,18,6,10
2004-10-17 19:00:00,2.060975929759054,215.66721693121696,18.2,46.0,0.9538,19,6,10
2004-10-17 20:00:00,1.9727493331801735,181.3697466931216,17.3,50.3,0.9837,20,6,10
2004-10-17 21:00:00,1.868128029072933,163.0199675925926,15.8,57.6,1.0271,21,6,10
2004-10-17 22:00:00,1.7944211218607806,152.90148478835988,15.5,59.7,1.0413,22,6,10
2004-10-17 23:00:00,1.8748226730227013,164.33992989417982,15.5,60.6,1.0574,23,6,10
2004-10-18 00:00:00,1.1143475833138865,81.15450793650791,15.8,59.9,1.0676,0,0,10
2004-10-18 01:00:00,0.9518258877165111,71.23595634920633,14.8,64.3,1.073,1,0,10
2004-10-18 02:00:00,0.5622602170528624,45.98477248677249,14.8,64.7,1.0788,2,0,10
2004-10-18 03:00:00,0.44202925278105376,39.526484006733995,13.8,67.6,1.0581,3,0,10
2004-10-18 04:00:00,0.46731002106393077,40.86061760461757,14.5,65.0,1.0672,4,0,10
2004-10-18 05:00:00,0.6952753770026966,55.75323412698415,14.0,67.4,1.0703,5,0,10
2004-10-18 06:00:00,1.9696500751876693,170.68656084656084,12.6,73.6,1.0699,6,0,10
2004-10-18 07:00:00,2.813513702817653,298.5355707671957,13.3,70.4,1.0711,7,0,10
2004-10-18 08:00:00,3.3875731269098868,330.90477447089955,14.4,65.8,1.0773,8,0,10
2004-10-18 09:00:00,2.5799857060694067,286.96270899470886,16.8,57.8,1.0947,9,0,10
2004-10-18 10:00:00,2.299839421599539,238.08069757094748,19.7,49.3,1.1199,10,0,10
2004-10-18 11:00:00,2.494575101356069,281.87014243626726,21.1,47.2,1.1659,11,0,10
2004-10-18 12:00:00,2.385811127266874,273.0959378306876,22.2,43.2,1.1427,12,0,10
2004-10-18 13:00:00,2.553600022168735,295.9453042328041,21.4,47.2,1.1927,13,0,10
2004-10-18 14:00:00,2.633786962337981,279.36529918229917,19.9,55.4,1.2702,14,0,10
2004-10-18 15:00:00,2.70235696468091,291.9900958994709,20.3,54.0,1.2744,15,0,10
2004-10-18 16:00:00,2.7302388910878364,291.81064021164025,20.0,56.5,1.3051,16,0,10
2004-10-18 17:00:00,5.38510066137567,358.15564550264554,19.7,57.8,1.3138,17,0,10
2004-10-18 18:00:00,5.6087892195767255,358.85632605820115,19.3,59.0,1.3077,18,0,10
2004-10-18 19:00:00,4.240173550986053,344.5885324074075,18.5,60.3,1.2706,19,0,10
2004-10-18 20:00:00,3.937942791005292,332.9711792328043,17.8,66.3,1.341,20,0,10
2004-10-18 21:00:00,2.2944218160421537,213.44304034391538,17.6,65.9,1.3175,21,0,10
2004-10-18 22:00:00,1.7607939469039282,161.9370297619048,17.5,63.5,1.2622,22,0,10
2004-10-18 23:00:00,1.865268667392355,160.2477341269841,16.5,67.2,1.2491,23,0,10
2004-10-19 00:00:00,1.6176692813424038,134.18605687830689,16.2,69.1,1.259,0,1,10
2004-10-19 01:00:00,1.7827274104571904,146.09869642857146,14.9,74.7,1.2564,1,1,10
2004-10-19 02:00:00,1.5163261090338702,125.98542129629621,14.1,76.7,1.2273,2,1,10
2004-10-19 03:00:00,1.0891762923479154,81.2248809523809,14.0,76.6,1.2202,3,1,10
2004-10-19 04:00:00,1.2448239748978334,118.68566732804223,14.9,73.8,1.24,4,1,10
2004-10-19 05:00:00,1.689162150356523,141.9189543650794,15.2,73.1,1.257,5,1,10
2004-10-19 06:00:00,1.9992045195848478,192.88758796296298,15.2,73.4,1.2626,6,1,10
2004-10-19 07:00:00,2.7143928451178434,287.0375846560847,15.2,74.7,1.2824,7,1,10
2004-10-19 08:00:00,5.405278094541919,363.51455621693145,15.8,71.7,1.278,8,1,10
2004-10-19 09:00:00,4.046351385602702,331.5448617724869,16.6,68.4,1.2829,9,1,10
2004-10-19 10:00:00,3.1136267857142905,308.57730158730163,17.6,64.9,1.2925,10,1,10
2004-10-19 11:00:00,3.2083418650793676,310.2056944444445,18.3,63.8,1.331,11,1,10
2004-10-19 12:00:00,3.4419660714285736,308.23494444444435,19.4,61.1,1.3652,12,1,10
2004-10-19 13:00:00,2.5886187411841375,273.93003703703704,20.9,58.1,1.4193,13,1,10
2004-10-19 14:00:00,2.1265291337503385,209.51764069264073,22.0,54.0,1.4114,14,1,10
2004-10-19 15:00:00,2.286804873802682,215.46108267195774,22.8,53.0,1.4482,15,1,10
2004-10-19 16:00:00,2.3238635345059073,215.75235515873018,21.7,57.6,1.4756,16,1,10
2004-10-19 17:00:00,2.671554013954247,277.78358796296294,21.3,60.8,1.5205,17,1,10
2004-10-19 18:00:00,3.012105510303539,296.05049272486775,21.2,61.7,1.5309,18,1,10
2004-10-19 19:00:00,3.5563785714285747,312.1158035714286,21.2,62.2,1.5473,19,1,10
2004-10-19 20:00:00,3.885999603174606,321.0311871693122,20.8,65.1,1.5782,20,1,10
2004-10-19 21:00:00,3.3931295634920673,309.2475753968255,19.9,69.0,1.5877,21,1,10
2004-10-19 22:00:00,2.6604448412698423,271.7679737253486,18.8,73.7,1.5785,22,1,10
2004-10-19 23:00:00,2.321382076879402,210.1732878787879,19.2,71.3,1.5723,23,1,10
2004-10-20 00:00:00,1.9454255180776037,196.6570205026455,19.0,71.6,1.5549,0,2,10
2004-10-20 01:00:00,1.9225914799596682,176.71419907407397,19.5,69.7,1.5596,1,2,10
2004-10-20 02:00:00,1.9331586600948765,168.82193981481475,19.4,70.1,1.5626,2,2,10
2004-10-20 03:00:00,1.953008754284457,169.54053523328517,18.4,74.5,1.5634,3,2,10
2004-10-20 04:00:00,1.803134281403422,164.4126276455026,18.7,73.4,1.5701,4,2,10
2004-10-20 05:00:00,1.9544514886984523,179.5290436507936,18.4,74.6,1.5631,5,2,10
2004-10-20 06:00:00,1.9238274017986114,201.53883531746033,18.5,74.4,1.5661,6,2,10
2004-10-20 07:00:00,3.747725322776638,307.1075714285714,18.8,73.0,1.5737,7,2,10
2004-10-20 08:00:00,5.650520833333342,358.89902447089946,19.9,69.9,1.6036,8,2,10
2004-10-20 09:00:00,4.284288285739603,309.092988095238,21.3,66.1,1.6556,9,2,10
2004-10-20 10:00:00,3.059609081732104,285.6672962962963,23.0,61.8,1.7135,10,2,10
2004-10-20 11:00:00,4.34404019771652,304.79325,22.4,64.6,1.7271,11,2,10
2004-10-20 12:00:00,4.606871348510167,325.88934788359785,23.8,59.9,1.7376,12,2,10
2004-10-20 13:00:00,4.553080224867733,327.24299867724875,24.7,56.9,1.7472,13,2,10
2004-10-20 14:00:00,3.973745773208278,305.41155555555565,25.4,55.1,1.761,14,2,10
2004-10-20 15:00:00,3.3648276094276066,289.9859219576721,25.7,54.5,1.7684,15,2,10
2004-10-20 16:00:00,4.7,724.7388207671954,24.8,57.7,1.7765,16,2,10
2004-10-20 17:00:00,8.0,1033.2160277777775,24.6,58.9,1.8005,17,2,10
2004-10-20 18:00:00,7.7,1032.9697777777776,23.9,61.8,1.8088,18,2,10
2004-10-20 19:00:00,6.8,1013.3909920634917,23.0,65.9,1.8319,19,2,10
2004-10-20 20:00:00,6.0,800.0015416666664,22.4,67.7,1.8161,20,2,10
2004-10-20 21:00:00,4.7,642.1197685185183,22.0,69.2,1.8061,21,2,10
2004-10-20 22:00:00,3.4,341.2693749999999,21.8,69.6,1.79,22,2,10
2004-10-20 23:00:00,3.9,462.36694378306885,21.9,68.3,1.7699,23,2,10
2004-10-21 00:00:00,4.4,560.5070813492061,21.7,69.7,1.7872,0,3,10
2004-10-21 01:00:00,3.3,287.4511652236652,21.3,70.3,1.7574,1,3,10
2004-10-21 02:00:00,2.0,169.597666005291,20.8,71.7,1.7415,2,3,10
2004-10-21 03:00:00,1.5,113.88312169312162,21.4,69.0,1.7421,3,3,10
2004-10-21 04:00:00,1.4412810367674909,125.31405820105816,21.4,69.3,1.7515,4,3,10
2004-10-21 05:00:00,0.8,76.27365008140005,21.3,69.5,1.7447,5,3,10
2004-10-21 06:00:00,1.3,124.21707407407406,21.5,67.5,1.708,6,3,10
2004-10-21 07:00:00,2.7,261.2075264550266,21.9,64.8,1.683,7,3,10
2004-10-21 08:00:00,3.6,505.5338572631073,22.6,61.4,1.6645,8,3,10
2004-10-21 09:00:00,3.6,452.0337711640208,22.6,61.5,1.6636,9,3,10
2004-10-21 10:00:00,2.6,247.7236492303993,25.5,52.3,1.6796,10,3,10
2004-10-21 11:00:00,2.0,201.5196779100529,27.0,47.6,1.67,11,3,10
2004-10-21 12:00:00,3.3,389.4133392857143,25.2,53.3,1.6834,12,3,10
2004-10-21 13:00:00,2.6,246.77745015632522,26.6,49.3,1.6872,13,3,10
2004-10-21 14:00:00,2.1,228.37948743386247,27.2,48.5,1.7172,14,3,10
2004-10-21 15:00:00,2.9,277.0795158730161,26.9,50.0,1.7507,15,3,10
2004-10-21 16:00:00,3.0,382.7020628306878,26.5,52.2,1.7769,16,3,10
2004-10-21 17:00:00,3.2,427.2961091269839,27.0,51.0,1.7936,17,3,10
2004-10-21 18:00:00,4.4,631.2063796897547,25.9,55.8,1.8347,18,3,10
2004-10-21 19:00:00,6.0,943.251561507936,25.1,59.4,1.8632,19,3,10
2004-10-21 20:00:00,5.0,729.959925324675,24.7,58.7,1.8001,20,3,10
2004-10-21 21:00:00,4.3,572.6022521043768,23.6,62.2,1.7863,21,3,10
2004-10-21 22:00:00,4.3,569.1667613636363,22.4,67.1,1.794,22,3,10
2004-10-21 23:00:00,4.2,499.2865072751318,21.6,69.2,1.763,23,3,10
2004-10-22 00:00:00,2.2,208.9457691798942,21.3,68.5,1.7164,0,4,10
2004-10-22 01:00:00,1.3,110.3422268518518,21.2,68.6,1.7046,1,4,10
2004-10-22 02:00:00,1.0,105.49593650793643,20.3,70.6,1.6659,2,4,10
2004-10-22 03:00:00,0.7,65.72137962962967,20.8,67.3,1.6353,3,4,10
2004-10-22 04:00:00,0.8261948999966923,70.88948544973545,19.6,71.3,1.612,4,4,10
2004-10-22 05:00:00,0.9,109.96541468253963,18.7,74.4,1.5861,5,4,10
2004-10-22 06:00:00,1.0,112.56180886243382,19.8,69.2,1.5808,6,4,10
2004-10-22 07:00:00,2.8,286.1496547619048,19.8,69.4,1.5859,7,4,10
2004-10-22 08:00:00,4.1,560.9203294853293,20.4,66.7,1.5781,8,4,10
2004-10-22 09:00:00,2.9,299.8155178571431,22.3,60.6,1.6069,9,4,10
2004-10-22 10:00:00,2.7,279.2570337301589,22.6,59.9,1.6246,10,4,10
2004-10-22 11:00:00,2.1,220.0918181216931,24.5,54.5,1.6514,11,4,10
2004-10-22 12:00:00,2.4,258.7395271164023,24.4,55.4,1.6712,12,4,10
2004-10-22 13:00:00,3.8,487.64677777777734,26.0,51.9,1.7148,13,4,10
2004-10-22 14:00:00,3.7,487.32675396825374,26.8,49.1,1.7101,14,4,10
2004-10-22 15:00:00,3.7,488.03169841269795,26.4,49.8,1.6928,15,4,10
2004-10-22 16:00:00,5.5,746.5428717532466,26.9,48.6,1.7017,16,4,10
2004-10-22 17:00:00,5.4,751.0041753246751,26.2,48.9,1.634,17,4,10
2004-10-22 18:00:00,8.4,1032.265488095238,24.3,54.3,1.6276,18,4,10
2004-10-22 19:00:00,6.8,961.8765853174599,23.3,58.1,1.6457,19,4,10
2004-10-22 20:00:00,4.5,632.9267315416065,22.3,62.5,1.6616,20,4,10
2004-10-22 21:00:00,2.5,224.56712433862427,21.3,66.1,1.6556,21,4,10
2004-10-22 22:00:00,1.6,161.2701177248677,21.2,65.7,1.6319,22,4,10
2004-10-22 23:00:00,1.7,163.79403571428574,20.3,68.1,1.6009,23,4,10
2004-10-23 00:00:00,1.7,151.25697883597888,20.4,66.7,1.583,0,5,10
2004-10-23 01:00:00,1.1,107.70686177248673,19.9,67.5,1.5544,1,5,10
2004-10-23 02:00:00,1.0,108.74124933862426,19.1,70.0,1.5331,2,5,10
2004-10-23 03:00:00,0.8,69.67673341473345,19.3,68.1,1.5139,3,5,10
2004-10-23 04:00:00,0.6992836100015887,67.11367857142858,19.6,66.9,1.5125,4,5,10
2004-10-23 05:00:00,0.7,63.85217724867728,18.1,72.1,1.4834,5,5,10
2004-10-23 06:00:00,1.2,116.77558002645499,18.1,72.3,1.4927,6,5,10
2004-10-23 07:00:00,2.3,218.56949669312172,17.6,74.8,1.491,7,5,10
2004-10-23 08:00:00,3.0,299.05896693121696,18.2,72.8,1.5048,8,5,10
2004-10-23 09:00:00,3.3,363.6502738095238,20.2,65.8,1.5374,9,5,10
2004-10-23 10:00:00,2.8,248.2165264550264,21.6,61.4,1.5696,10,5,10
2004-10-23 11:00:00,3.0,337.6052824074073,23.3,57.5,1.6169,11,5,10
2004-10-23 12:00:00,3.4,397.15713492063475,25.0,52.4,1.6356,12,5,10
2004-10-23 13:00:00,3.0,379.86545171957664,25.4,50.8,1.6275,13,5,10
2004-10-23 14:00:00,2.3,244.23065157527657,26.1,47.1,1.5724,14,5,10
2004-10-23 15:00:00,3.1,345.9886195887447,27.0,44.2,1.549,15,5,10
2004-10-23 16:00:00,3.0,355.3648690476189,27.2,43.0,1.5246,16,5,10
2004-10-23 17:00:00,3.3,359.60043849206346,25.6,48.3,1.5641,17,5,10
2004-10-23 18:00:00,4.0,457.6224067460316,23.3,57.9,1.6376,18,5,10
2004-10-23 19:00:00,4.6,637.4218399470897,22.2,63.6,1.6763,19,5,10
2004-10-23 20:00:00,4.1,442.4145814694563,21.6,67.7,1.7228,20,5,10
2004-10-23 21:00:00,2.3,221.1137993025493,21.0,69.3,1.7058,21,5,10
2004-10-23 22:00:00,2.6,224.4535901274651,20.3,70.5,1.6599,22,5,10
2004-10-23 23:00:00,2.6,218.3657157888408,20.0,69.5,1.6109,23,5,10
2004-10-24 00:00:00,2.9,251.645962962963,19.7,70.1,1.5891,0,6,10
2004-10-24 01:00:00,2.1,199.69850529100526,19.5,70.7,1.5851,1,6,10
2004-10-24 02:00:00,2.1,184.66728174603162,19.4,71.4,1.5959,2,6,10
2004-10-24 03:00:00,1.5,130.9849126984127,19.3,71.1,1.5746,3,6,10
2004-10-24 04:00:00,1.5634465244768185,134.26840542328046,18.7,73.8,1.5704,4,6,10
2004-10-24 05:00:00,1.4,125.6963187830688,18.0,75.4,1.5441,5,6,10
2004-10-24 06:00:00,1.2,116.7636514550264,17.3,78.4,1.532,6,6,10
2004-10-24 07:00:00,1.5,138.494382936508,17.5,76.6,1.5174,7,6,10
2004-10-24 08:00:00,0.9,72.93934986772486,20.0,66.7,1.5401,8,6,10
2004-10-24 09:00:00,1.4,131.54452447089955,19.1,70.0,1.5366,9,6,10
2004-10-24 10:00:00,2.1,193.0805522486771,21.4,61.7,1.5547,10,6,10
2004-10-24 11:00:00,1.6,157.1611494708994,24.6,50.4,1.5363,11,6,10
2004-10-24 12:00:00,1.5,141.37449430199433,25.0,49.1,1.5295,12,6,10
2004-10-24 13:00:00,1.1,117.69746705146706,25.3,46.7,1.4874,13,6,10
2004-10-24 14:00:00,1.4,130.1301415343917,24.8,47.9,1.4819,14,6,10
2004-10-24 15:00:00,2.0,203.75229960317455,25.3,48.0,1.5249,15,6,10
2004-10-24 16:00:00,2.0,204.25828637566133,26.5,44.9,1.5278,16,6,10
2004-10-24 17:00:00,2.5,231.96879563492053,25.0,50.1,1.563,17,6,10
2004-10-24 18:00:00,4.3,482.517524470899,22.9,57.6,1.5885,18,6,10
2004-10-24 19:00:00,5.2,703.5316991341991,21.7,62.9,1.6117,19,6,10
2004-10-24 20:00:00,3.4,303.0878715728717,21.8,63.0,1.619,20,6,10
2004-10-24 21:00:00,1.3,134.7183538359789,21.2,63.4,1.5748,21,6,10
2004-10-24 22:00:00,1.2,136.53746494709003,20.2,65.8,1.535,22,6,10
2004-10-24 23:00:00,1.7,154.52383549783545,18.4,71.5,1.5038,23,6,10
2004-10-25 00:00:00,1.7,137.89009457671972,17.9,72.4,1.4758,0,0,10
2004-10-25 01:00:00,1.4,115.90825727513224,16.9,75.4,1.4393,1,0,10
2004-10-25 02:00:00,0.9,69.1918181216931,16.5,75.5,1.4056,2,0,10
2004-10-25 03:00:00,0.7,64.35401124338631,15.4,79.0,1.3735,3,0,10
2004-10-25 04:00:00,0.7898971961620669,68.76247222222223,15.5,78.6,1.37,4,0,10
2004-10-25 05:00:00,0.9,110.04042129629624,16.2,76.9,1.4029,5,0,10
2004-10-25 06:00:00,1.2,119.81364748677237,15.8,79.6,1.417,6,0,10
2004-10-25 07:00:00,3.2,370.9914265873017,16.0,76.3,1.3772,7,0,10
2004-10-25 08:00:00,4.4,602.6254041005291,16.3,74.3,1.3644,8,0,10
2004-10-25 09:00:00,3.5,428.02622817460326,18.7,66.3,1.414,9,0,10
2004-10-25 10:00:00,3.2,399.6575555555557,20.5,60.2,1.4346,10,0,10
2004-10-25 11:00:00,3.0,354.2749087301586,19.3,66.2,1.4706,11,0,10
2004-10-25 12:00:00,3.5,442.008982142857,20.0,63.9,1.4805,12,0,10
2004-10-25 13:00:00,4.0,536.6580099206352,21.4,59.4,1.4928,13,0,10
2004-10-25 14:00:00,3.8,510.68782341269866,21.5,60.9,1.5398,14,0,10
2004-10-25 15:00:00,4.2,565.6666693121695,21.6,60.9,1.5551,15,0,10
2004-10-25 16:00:00,5.0,780.0633630952376,21.6,62.0,1.5784,16,0,10
2004-10-25 17:00:00,7.9,1033.1304722222221,21.7,61.9,1.592,17,0,10
2004-10-25 18:00:00,8.4,1033.1304722222221,21.0,64.9,1.5987,18,0,10
2004-10-25 19:00:00,8.0,1006.9469424603171,20.0,68.6,1.5882,19,0,10
2004-10-25 20:00:00,6.4,883.7401765873013,19.3,71.4,1.5805,20,0,10
2004-10-25 21:00:00,3.5,427.7473974867726,18.5,73.4,1.5461,21,0,10
2004-10-25 22:00:00,3.5,429.25521362433875,17.7,75.6,1.5226,22,0,10
2004-10-25 23:00:00,1.9,182.9799704184704,18.5,70.4,1.487,23,0,10
2004-10-26 00:00:00,2.2,209.24114021164021,17.0,76.1,1.4582,0,1,10
2004-10-26 01:00:00,1.6,134.86864351851852,16.8,74.9,1.4258,1,1,10
2004-10-26 02:00:00,1.0,92.56139153439145,15.5,78.5,1.3782,2,1,10
2004-10-26 03:00:00,1.0,92.68947486772483,15.3,79.0,1.3605,3,1,10
2004-10-26 04:00:00,0.79612405376558,68.43296031746033,15.0,77.9,1.3197,4,1,10
2004-10-26 05:00:00,0.9,110.9687784391534,14.8,79.4,1.3312,5,1,10
2004-10-26 06:00:00,1.4,130.317703042328,15.7,77.0,1.3591,6,1,10
2004-10-26 07:00:00,3.0,361.7627261904763,16.2,75.9,1.3872,7,1,10
2004-10-26 08:00:00,4.5,611.3059378306875,16.3,75.9,1.3991,8,1,10
2004-10-26 09:00:00,3.8,481.32838624338666,17.7,70.6,1.4202,9,1,10
2004-10-26 10:00:00,3.4,393.7520515873016,18.3,67.6,1.4103,10,1,10
2004-10-26 11:00:00,3.5,422.93135251322735,20.1,62.0,1.4409,11,1,10
2004-10-26 12:00:00,4.4,617.5234880351131,22.6,54.5,1.4737,12,1,10
2004-10-26 13:00:00,4.0,513.9016970899469,24.6,47.1,1.4378,13,1,10
2004-10-26 14:00:00,4.5,645.6077532467533,24.9,48.3,1.4942,14,1,10
2004-10-26 15:00:00,5.3,771.6574742063489,24.9,50.0,1.5522,15,1,10
2004-10-26 16:00:00,5.8,837.8083234126985,24.0,55.0,1.6211,16,1,10
2004-10-26 17:00:00,8.4,1033.1304722222221,23.2,58.7,1.651,17,1,10
2004-10-26 18:00:00,9.5,1031.4499166666665,22.5,61.5,1.6579,18,1,10
2004-10-26 19:00:00,6.2,956.5397083333329,22.2,61.0,1.6071,19,1,10
2004-10-26 20:00:00,5.0,693.4642902837907,22.6,58.3,1.5829,20,1,10
2004-10-26 21:00:00,2.1,203.25470322270323,21.0,57.4,1.4098,21,1,10
2004-10-26 22:00:00,1.4,138.20113955026454,19.8,63.7,1.4524,22,1,10
2004-10-26 23:00:00,1.6,151.9738716931217,17.7,78.8,1.5855,23,1,10
2004-10-27 00:00:00,2.0,166.52635052910043,17.6,80.5,1.6062,0,2,10
2004-10-27 01:00:00,1.2,104.58168121693122,17.4,81.3,1.6066,1,2,10
2004-10-27 02:00:00,0.8,66.88053235653238,17.4,81.0,1.6012,2,2,10
2004-10-27 03:00:00,0.6,67.09956679894182,17.2,81.8,1.5856,3,2,10
2004-10-27 04:00:00,0.6023173749375116,56.57877777777782,17.0,81.0,1.5521,4,2,10
2004-10-27 05:00:00,0.7,75.9387353988604,16.8,81.3,1.5447,5,2,10
2004-10-27 06:00:00,1.7,155.1519107142857,17.6,78.8,1.5723,6,2,10
2004-10-27 07:00:00,3.4,374.9211111111112,18.0,75.7,1.5527,7,2,10
2004-10-27 08:00:00,4.9,688.7335720899471,18.0,74.8,1.5281,8,2,10
2004-10-27 09:00:00,2.7,235.26356415343903,18.2,74.0,1.5343,9,2,10
2004-10-27 10:00:00,3.2,308.9239742063493,19.7,65.4,1.4854,10,2,10
2004-10-27 11:00:00,2.7,248.01920610870621,21.0,57.9,1.4267,11,2,10
2004-10-27 12:00:00,3.2,357.05119246031734,20.7,58.6,1.4142,12,2,10
2004-10-27 13:00:00,4.1,502.175923280423,19.5,67.1,1.506,13,2,10
2004-10-27 14:00:00,3.6,445.62748544973545,18.5,76.2,1.6045,14,2,10
2004-10-27 15:00:00,2.8,243.08630603655604,19.6,69.7,1.5675,15,2,10
2004-10-27 16:00:00,2.1,216.590518999519,19.9,65.3,1.5066,16,2,10
2004-10-27 17:00:00,2.4,243.11632539682537,20.0,63.3,1.4622,17,2,10
2004-10-27 18:00:00,3.6,453.73901322751306,19.2,66.4,1.4592,18,2,10
2004-10-27 19:00:00,2.6,258.77576388888883,19.3,67.5,1.4977,19,2,10
2004-10-27 20:00:00,2.8,235.35136772486766,18.2,71.4,1.4776,20,2,10
2004-10-27 21:00:00,1.4,142.11753637566142,17.8,71.2,1.4396,21,2,10
2004-10-27 22:00:00,1.1,121.99971031746027,17.6,69.9,1.3969,22,2,10
2004-10-27 23:00:00,1.3,136.42424470899473,16.0,75.9,1.3721,23,2,10
2004-10-28 00:00:00,0.9,72.24628968253964,16.9,72.0,1.3749,0,3,10
2004-10-28 01:00:00,1.0,78.58591269841271,15.7,76.3,1.3519,1,3,10
2004-10-28 02:00:00,0.9,64.97051256613756,14.8,78.7,1.3169,2,3,10
2004-10-28 03:00:00,0.7,63.246856481481515,14.8,79.7,1.3286,3,3,10
2004-10-28 04:00:00,0.7492195741564162,60.129788359788314,14.6,79.9,1.3156,4,3,10
2004-10-28 05:00:00,0.8,72.32213822751324,15.2,78.0,1.3382,5,3,10
2004-10-28 06:00:00,1.6,149.00225793650787,15.5,77.2,1.3502,6,3,10
2004-10-28 07:00:00,3.4,371.58501190476204,15.7,76.4,1.3558,7,3,10
2004-10-28 08:00:00,4.4,592.0520264550264,16.0,76.4,1.3751,8,3,10
2004-10-28 09:00:00,3.5,407.5357202380953,16.7,73.8,1.3886,9,3,10
2004-10-28 10:00:00,3.4,374.1406964285714,18.6,66.3,1.4047,10,3,10
2004-10-28 11:00:00,2.4,242.58707251082262,20.4,58.1,1.3762,11,3,10
2004-10-28 12:00:00,2.3,234.76455796055805,20.6,57.3,1.3792,12,3,10
2004-10-28 13:00:00,2.6,245.28790121452627,21.6,53.6,1.3669,13,3,10
2004-10-28 14:00:00,2.9,302.1400934944686,21.4,55.6,1.4015,14,3,10
2004-10-28 15:00:00,4.4,594.8652374939874,20.7,63.0,1.5204,15,3,10
2004-10-28 16:00:00,5.0,692.870728054353,21.3,61.9,1.5463,16,3,10
2004-10-28 17:00:00,6.5,955.1682083333326,20.8,64.0,1.5522,17,3,10
2004-10-28 18:00:00,5.9,771.7038345959596,20.3,66.7,1.5656,18,3,10
2004-10-28 19:00:00,2.7,236.7747605820105,19.7,64.5,1.4594,19,3,10
2004-10-28 20:00:00,2.5,228.16771957671943,19.4,64.0,1.4282,20,3,10
2004-10-28 21:00:00,1.5,125.35407341269837,20.1,60.8,1.4152,21,3,10
2004-10-28 22:00:00,1.0,78.7605277777778,20.4,60.4,1.4263,22,3,10
2004-10-28 23:00:00,1.2,86.53089412901917,20.1,62.6,1.4543,23,3,10
2004-10-29 00:00:00,1.0,76.56591203703704,19.9,64.9,1.4905,0,4,10
2004-10-29 01:00:00,0.8,62.17798719336223,18.2,74.7,1.5441,1,4,10
2004-10-29 02:00:00,0.6,50.352726851851884,18.4,73.8,1.5463,2,4,10
2004-10-29 03:00:00,0.6,49.677888227513264,18.7,73.5,1.5664,3,4,10
2004-10-29 04:00:00,0.5662021791596062,55.65753373015875,18.2,76.6,1.5907,4,4,10
2004-10-29 05:00:00,1.1,112.79659788359788,18.5,76.4,1.6112,5,4,10
2004-10-29 06:00:00,1.3,115.38967394179893,19.3,71.6,1.5844,6,4,10
2004-10-29 07:00:00,2.9,276.00160978836,20.2,66.9,1.5643,7,4,10
2004-10-29 08:00:00,3.7,473.93754695767205,20.8,64.7,1.5692,8,4,10
2004-10-29 09:00:00,3.0,321.5629126984127,21.9,61.8,1.6021,9,4,10
2004-10-29 10:00:00,1.4,142.81373611111107,23.5,57.7,1.6515,10,4,10
2004-10-29 11:00:00,2.6,225.8411845238094,19.8,81.0,1.8538,11,4,10
2004-10-29 12:00:00,4.2,532.6060913900913,20.2,86.5,2.0224,12,4,10
2004-10-29 13:00:00,5.1,675.2908108465613,20.2,82.2,1.9184,13,4,10
2004-10-29 14:00:00,5.5,703.3627782587786,19.7,82.2,1.8669,14,4,10
2004-10-29 15:00:00,4.5,505.74582142857156,20.2,79.1,1.85,15,4,10
2004-10-29 16:00:00,2.7,229.71751851851838,20.1,75.4,1.751,16,4,10
2004-10-29 17:00:00,3.1,353.49132539682523,20.2,72.3,1.6893,17,4,10
2004-10-29 18:00:00,4.2,484.8768048941795,20.0,73.3,1.693,18,4,10
2004-10-29 19:00:00,3.1,261.2751724987976,18.3,74.9,1.5583,19,4,10
2004-10-29 20:00:00,1.7,132.84626256613765,18.9,70.4,1.5259,20,4,10
2004-10-29 21:00:00,1.8,145.1852294973546,17.3,76.3,1.4919,21,4,10
